	louvain	kmeans	hc
CD4_1	1	4	5
CD4_2	1	4	0
CD4_3	1	4	0
CD4_4	4	3	5
CD4_5	4	3	5
CD4_6	1	4	0
CD4_7	4	3	0
CD4_8	4	4	5
CD4_9	4	4	5
CD4_10	4	4	5
CD4_11	4	3	3
CD4_12	1	4	5
CD4_13	1	4	5
CD4_14	4	4	5
CD4_15	4	4	0
CD4_16	1	4	5
CD4_17	4	3	3
CD4_18	4	4	5
CD4_19	4	4	5
CD4_20	4	3	5
CD4_21	1	4	5
CD4_22	4	4	0
CD4_23	1	4	0
CD4_24	4	4	0
CD4_25	4	3	5
CD4_26	1	4	5
CD4_27	1	4	0
CD4_28	1	4	0
CD4_29	4	3	5
CD4_30	1	4	0
CD4_31	4	3	5
CD4_32	1	4	0
CD4_33	4	4	5
CD4_34	1	4	0
CD4_35	4	4	0
CD4_36	4	4	5
CD4_37	4	0	0
CD4_38	1	4	0
CD4_39	1	4	0
CD4_40	1	4	0
CD4_41	1	4	0
CD4_42	4	3	3
CD4_43	2	3	3
CD4_44	4	3	0
CD4_45	4	3	5
CD4_46	2	4	0
CD4_47	4	4	0
CD4_48	4	3	5
CD4_49	4	3	3
CD4_50	4	3	3
CD4_51	4	3	5
CD4_52	1	4	0
CD4_53	4	3	3
CD4_54	1	4	0
CD4_55	4	4	0
CD4_56	1	4	5
CD4_57	4	3	3
CD4_58	4	3	5
CD4_59	4	3	5
CD4_60	4	3	3
CD4_61	4	4	5
CD4_62	4	4	0
CD4_63	4	3	3
CD4_64	1	4	5
CD4_65	1	0	0
CD4_66	1	4	0
CD4_67	4	4	5
CD4_68	1	3	5
CD4_69	4	4	5
CD4_70	4	3	3
CD4_71	1	4	5
CD4_72	4	3	5
CD4_73	1	4	0
CD4_74	4	3	0
CD4_75	1	4	0
CD4_76	1	4	0
CD4_77	4	3	5
CD4_78	1	4	0
CD4_79	1	4	0
CD4_80	4	3	5
CD4_81	1	4	0
CD4_82	4	4	5
CD4_83	1	4	0
CD4_84	2	0	3
CD4_85	1	4	0
CD4_86	4	4	0
CD4_87	4	0	0
CD4_88	1	4	0
CD4_89	1	4	0
CD4_90	1	4	0
CD4_91	2	3	3
CD4_92	4	3	3
