	louvain	kmeans	hc
CD4_1	3	5	3
CD4_2	5	0	0
CD4_3	0	3	5
CD4_4	0	3	3
CD4_5	3	5	3
CD4_6	0	3	3
CD4_7	0	3	3
CD4_8	3	5	3
CD4_9	0	3	5
CD4_10	0	3	5
CD4_11	3	5	3
CD4_12	0	3	5
CD4_13	0	3	3
CD4_14	0	3	5
CD4_15	3	5	3
CD4_16	0	3	3
CD4_17	0	3	5
CD4_18	3	3	3
CD4_19	3	5	3
CD4_20	3	3	3
CD4_21	0	3	3
CD4_22	0	3	5
CD4_23	3	5	3
CD4_24	0	3	5
CD4_25	0	3	5
CD4_26	0	3	3
CD4_27	3	5	3
CD4_28	0	3	5
CD4_29	3	5	3
CD4_30	0	3	3
CD4_31	0	3	5
CD4_32	0	5	3
CD4_33	3	5	3
CD4_34	0	3	3
CD4_35	3	5	3
CD4_36	0	3	5
CD4_37	0	3	3
CD4_38	3	5	0
CD4_39	3	5	3
CD4_40	0	5	3
CD4_41	0	3	5
CD4_42	3	5	0
CD4_43	3	5	0
CD4_44	0	3	3
CD4_45	0	3	5
CD4_46	3	5	3
CD4_47	3	5	3
CD4_48	3	5	0
CD4_49	0	3	5
CD4_50	0	3	5
CD4_51	3	3	5
CD4_52	0	3	5
CD4_53	0	3	3
CD4_54	3	5	3
CD4_55	0	3	3
CD4_56	0	3	5
CD4_57	0	3	5
CD4_58	0	3	5
CD4_59	0	3	5
CD4_60	0	3	5
CD4_61	0	3	3
CD4_62	3	5	0
CD4_63	0	3	3
CD4_64	3	5	3
CD4_65	3	3	3
CD4_66	0	3	5
CD4_67	3	0	3
CD4_68	3	3	5
CD4_69	0	3	3
CD4_70	0	3	5
CD4_71	3	5	3
CD4_72	0	3	3
CD4_73	0	3	3
CD4_74	3	5	0
CD4_75	3	5	3
CD4_76	0	3	5
CD4_77	0	3	3
CD4_78	3	5	3
CD4_79	3	5	3
CD4_80	0	3	5
CD4_81	0	3	5
CD4_82	0	3	5
CD4_83	0	3	3
CD4_84	0	3	3
CD4_85	0	3	5
CD4_86	3	5	3
CD4_87	0	3	5
CD4_88	0	3	3
CD4_89	3	5	0
CD4_90	3	5	3
CD4_91	0	3	5
CD4_92	3	5	3
CD4_93	3	5	3
CD4_94	3	5	3
CD4_95	3	3	3
CD4_96	3	5	3
CD4_97	3	5	3
CD4_98	5	0	0
CD4_99	0	5	3
CD4_100	3	5	3
CD4_101	0	3	5
CD4_102	0	3	5
CD4_103	3	5	0
CD4_104	3	5	3
CD4_105	3	5	3
CD4_106	0	3	5
CD4_107	0	3	3
CD4_108	3	5	3
CD4_109	0	3	5
CD4_110	0	3	3
CD4_111	0	3	5
CD4_112	3	5	3
CD4_113	3	5	0
CD4_114	0	3	5
CD4_115	3	5	3
CD4_116	0	3	5
CD4_117	0	3	5
CD4_118	3	5	3
CD4_119	0	5	3
CD4_120	0	3	5
CD4_121	0	3	5
CD4_122	3	5	3
CD4_123	0	3	3
CD4_124	3	5	3
CD4_125	3	5	0
CD4_126	3	5	3
CD4_127	3	5	3
CD4_128	3	5	3
CD4_129	3	3	3
CD4_130	0	3	5
CD4_131	0	3	3
CD4_132	0	3	3
CD4_133	0	3	3
CD4_134	3	5	0
CD4_135	3	5	3
CD4_136	3	5	3
CD4_137	0	3	5
CD4_138	0	5	3
CD4_139	0	3	5
CD4_140	0	3	5
CD4_141	3	5	3
CD4_142	0	3	3
CD4_143	0	3	5
CD4_144	3	5	3
CD4_145	0	5	3
CD4_146	0	3	3
CD4_147	0	3	5
CD4_148	3	5	0
CD4_149	0	5	3
CD4_150	0	3	3
CD4_151	0	3	3
CD4_152	3	5	3
CD4_153	0	5	3
CD4_154	0	3	3
CD4_155	0	3	5
CD4_156	0	3	5
CD4_157	0	3	5
CD4_158	0	3	3
CD4_159	0	3	3
CD4_160	3	5	3
CD4_161	3	5	3
CD4_162	3	5	0
CD4_163	3	5	3
CD4_164	3	5	3
CD4_165	3	5	3
CD4_166	0	3	3
CD4_167	0	3	5
CD4_168	0	3	3
CD4_169	0	3	3
CD4_170	0	3	3
CD4_171	0	3	5
CD4_172	3	5	3
CD4_173	0	3	5
CD4_174	0	3	5
CD4_175	0	3	3
CD4_176	0	3	5
CD4_177	0	3	5
CD4_178	0	3	5
CD4_179	0	3	3
CD4_180	3	5	3
CD4_181	3	5	3
CD4_182	0	3	3
CD4_183	3	5	3
CD4_184	0	3	5
CD4_185	0	3	5
CD4_186	0	3	5
CD4_187	0	3	5
CD4_188	0	3	5
CD4_189	3	5	0
CD4_190	3	5	3
CD4_191	0	5	3
CD4_192	3	5	0
CD4_193	0	5	3
CD4_194	0	3	5
CD4_195	3	5	3
CD4_196	0	3	5
CD4_197	3	5	0
CD4_198	0	3	5
CD4_199	0	3	5
CD4_200	0	3	5
CD8_201	0	3	5
CD8_202	3	5	3
CD8_203	3	5	3
CD8_204	3	5	3
CD8_205	0	3	3
CD8_206	3	5	0
CD8_207	0	3	3
CD8_208	0	3	5
CD8_209	3	5	0
CD8_210	3	5	3
CD8_211	3	5	3
CD8_212	0	3	3
CD8_213	3	5	3
CD8_214	5	5	0
CD8_215	3	5	3
CD8_216	0	3	5
CD8_217	3	5	3
CD8_218	3	5	3
CD8_219	0	3	5
CD8_220	3	5	0
CD8_221	3	5	3
CD8_222	5	0	0
CD8_223	5	5	0
CD8_224	0	3	5
CD8_225	0	3	3
CD8_226	3	3	3
CD8_227	3	5	0
CD8_228	3	5	0
CD8_229	3	5	3
CD8_230	3	5	3
CD8_231	3	5	0
CD8_232	3	5	3
CD8_233	0	3	5
CD8_234	0	3	3
CD8_235	0	3	3
CD8_236	0	3	5
CD8_237	3	5	0
CD8_238	0	3	5
CD8_239	0	3	5
CD8_240	0	3	5
CD8_241	3	5	3
CD8_242	3	5	0
CD8_243	3	5	3
CD8_244	0	3	5
CD8_245	0	5	3
CD8_246	3	5	3
CD8_247	3	5	0
CD8_248	3	5	3
CD8_249	3	5	0
CD8_250	0	3	3
CD8_251	0	3	5
CD8_252	0	3	5
CD8_253	3	3	3
CD8_254	0	3	5
CD8_255	3	5	0
