	louvain	kmeans	hc
CD4_1	1	4	2
CD4_2	2	4	2
CD4_3	2	0	1
CD4_4	1	4	2
CD4_5	1	1	2
CD4_6	4	1	2
CD4_7	2	0	1
CD4_8	4	4	1
CD4_9	4	0	1
CD4_10	2	0	1
CD4_11	1	1	2
CD4_12	4	0	1
CD4_13	2	4	1
CD4_14	0	2	4
CD4_15	1	1	2
CD4_16	2	0	1
CD4_17	2	0	1
CD4_18	4	0	1
CD4_19	2	0	4
CD4_20	1	1	2
CD4_21	2	0	1
CD4_22	4	1	2
CD4_23	4	0	1
CD4_24	2	0	1
CD4_25	4	4	1
CD4_26	1	4	2
CD4_27	1	1	2
CD4_28	2	0	1
CD4_29	2	4	1
CD4_30	4	0	1
CD4_31	4	0	1
CD4_32	2	0	1
CD4_33	2	0	2
CD4_34	2	4	2
CD4_35	4	0	1
CD4_36	4	0	1
CD4_37	2	0	1
CD4_38	1	1	2
CD4_39	1	1	2
CD4_40	2	4	1
CD4_41	0	2	0
CD4_42	1	1	2
CD4_43	4	0	2
CD4_44	1	1	2
CD4_45	4	0	1
CD4_46	1	4	2
CD4_47	2	4	1
CD4_48	2	0	1
CD4_49	4	0	1
CD4_50	4	0	1
CD4_51	4	0	1
CD4_52	4	4	1
CD4_53	4	0	1
CD4_54	1	1	2
CD4_55	4	0	1
CD4_56	4	0	1
CD4_57	4	0	1
CD4_58	4	0	1
CD4_59	2	2	4
CD4_60	4	0	1
CD4_61	2	0	1
CD4_62	1	1	2
CD4_63	2	4	1
CD4_64	1	1	2
CD4_65	4	0	1
CD4_66	1	4	2
CD4_67	2	4	1
CD4_68	2	4	2
CD4_69	1	4	2
CD4_70	2	0	1
CD4_71	2	0	1
CD4_72	1	4	2
CD4_73	4	0	1
CD4_74	1	1	2
CD4_75	4	1	1
CD4_76	2	0	4
CD4_77	2	0	4
CD4_78	2	4	1
CD4_79	4	0	1
CD4_80	4	0	1
CD4_81	2	2	4
CD4_82	2	0	1
CD4_83	2	0	4
CD4_84	4	0	1
CD4_85	2	0	1
CD4_86	1	1	2
CD4_87	1	1	2
CD4_88	1	1	2
CD4_89	4	0	1
CD4_90	1	1	2
CD4_91	2	0	1
CD4_92	2	4	1
CD4_93	4	0	1
CD4_94	1	1	2
CD4_95	2	4	2
CD4_96	4	0	1
CD4_97	4	0	1
CD4_98	1	1	2
CD4_99	4	0	1
CD4_100	1	4	1
CD4_101	2	0	1
CD4_102	2	4	1
CD4_103	1	1	2
CD4_104	2	4	2
CD4_105	1	1	2
CD4_106	4	0	1
CD4_107	1	4	1
CD4_108	4	1	2
CD4_109	2	4	1
CD4_110	1	4	2
CD4_111	4	1	2
CD4_112	2	4	1
CD4_113	4	0	1
CD4_114	1	1	2
CD4_115	1	1	2
CD4_116	4	0	1
CD4_117	2	0	1
CD4_118	1	1	2
CD4_119	2	0	4
CD4_120	4	0	1
CD4_121	1	1	2
CD4_122	1	1	2
CD4_123	1	1	2
CD4_124	1	1	2
CD4_125	4	0	1
CD4_126	2	4	1
CD4_127	2	4	2
CD4_128	4	0	1
CD4_129	4	0	2
CD4_130	2	0	1
CD4_131	2	0	1
CD4_132	2	2	4
CD4_133	2	0	1
CD4_134	1	1	2
CD4_135	4	0	1
CD4_136	1	1	2
CD4_137	2	4	1
CD4_138	2	0	4
CD4_139	2	4	1
CD4_140	2	0	1
CD4_141	2	4	1
CD4_142	2	0	4
CD4_143	4	1	1
CD4_144	1	1	2
CD4_145	4	0	1
CD4_146	2	0	1
CD4_147	2	0	1
CD4_148	1	1	2
CD4_149	2	4	2
CD4_150	2	0	1
CD4_151	1	4	2
CD4_152	1	1	2
CD4_153	1	4	2
CD4_154	4	0	1
CD4_155	2	0	4
CD4_156	4	1	2
CD4_157	2	0	1
CD4_158	2	4	1
CD4_159	1	1	1
CD4_160	4	0	2
CD4_161	2	2	4
CD4_162	2	4	2
CD4_163	1	1	2
CD4_164	1	1	2
CD4_165	1	1	2
CD4_166	2	4	1
CD4_167	2	0	1
CD4_168	4	0	1
CD4_169	2	0	1
CD4_170	2	4	1
CD4_171	1	1	2
CD4_172	1	1	2
CD4_173	2	4	1
CD4_174	4	4	1
CD4_175	2	0	4
CD4_176	1	4	2
CD4_177	2	0	1
CD4_178	2	3	4
CD4_179	2	0	1
CD4_180	1	1	2
CD4_181	1	4	2
CD4_182	2	4	1
CD4_183	1	1	2
CD4_184	0	2	4
CD4_185	2	0	1
CD4_186	4	0	1
CD4_187	0	2	4
CD4_188	4	4	1
CD4_189	1	4	2
CD4_190	2	0	4
CD4_191	4	0	1
CD4_192	2	4	1
CD4_193	2	0	1
CD4_194	4	0	1
CD4_195	1	1	2
CD4_196	2	0	1
CD4_197	4	1	1
