	louvain	kmeans	hc
CD4_1	0	3	5
CD4_2	1	5	5
CD4_3	0	3	5
CD4_4	0	1	5
CD4_5	4	3	5
CD4_6	4	5	5
CD4_7	2	3	5
CD4_8	0	5	5
CD4_9	0	5	5
CD4_10	1	1	5
CD4_11	1	3	5
CD4_12	2	5	5
CD4_13	2	3	5
CD4_14	1	5	5
CD4_15	3	3	5
CD4_16	1	1	5
CD4_17	3	1	0
CD4_18	1	3	5
CD4_19	3	3	5
CD4_20	2	3	5
CD4_21	5	3	5
CD4_22	4	1	5
CD4_23	2	3	5
CD4_24	2	3	5
CD4_25	4	3	5
CD4_26	4	5	5
CD4_27	2	3	0
CD4_28	2	3	5
CD4_29	0	3	0
CD4_30	1	3	5
CD4_31	0	5	5
CD4_32	5	1	5
CD4_33	0	3	5
CD4_34	1	3	5
CD4_35	4	3	5
CD4_36	0	1	5
CD4_37	0	1	5
CD4_38	0	1	5
CD4_39	4	3	5
CD4_40	2	3	5
CD4_41	1	5	5
CD4_42	2	3	5
CD4_43	1	5	5
CD4_44	1	5	5
CD4_45	0	1	5
CD4_46	2	3	5
CD4_47	3	3	5
CD4_48	0	3	5
CD4_49	0	3	5
CD4_50	0	3	5
CD4_51	0	3	5
CD4_52	4	1	5
CD4_53	1	5	5
CD4_54	1	3	0
CD4_55	0	1	5
CD4_56	2	3	5
CD4_57	0	1	5
CD4_58	0	3	3
CD4_59	1	3	5
CD4_60	2	3	5
CD4_61	0	3	0
CD4_62	0	3	5
CD4_63	4	3	5
CD4_64	0	3	5
CD4_65	0	1	5
CD4_66	0	5	5
CD4_67	2	3	5
CD4_68	0	1	5
CD4_69	2	1	5
CD4_70	1	1	5
CD4_71	4	5	5
CD4_72	4	3	5
CD4_73	4	3	5
CD4_74	1	1	5
CD4_75	2	3	5
CD4_76	2	3	5
CD4_77	1	1	5
CD4_78	5	3	5
CD4_79	1	5	5
CD4_80	1	1	5
CD4_81	0	3	5
CD4_82	2	1	0
CD4_83	2	3	5
CD4_84	2	3	5
CD4_85	1	3	5
CD4_86	3	3	5
CD4_87	1	3	5
CD4_88	1	1	5
CD4_89	2	3	5
CD4_90	1	3	5
CD4_91	2	3	5
CD4_92	0	3	5
CD4_93	2	3	5
CD4_94	1	3	5
CD4_95	1	1	5
CD4_96	1	3	5
CD4_97	1	3	5
CD4_98	5	5	5
CD4_99	1	1	5
CD4_100	1	1	0
CD4_101	2	3	5
CD4_102	2	3	5
CD4_103	0	3	5
CD4_104	2	3	0
CD4_105	2	5	5
CD4_106	1	3	5
CD4_107	3	3	5
CD4_108	2	1	5
CD4_109	2	3	5
CD4_110	3	5	5
CD4_111	1	3	5
CD4_112	2	2	3
CD4_113	0	1	5
CD4_114	0	3	5
CD4_115	3	3	5
CD4_116	3	3	0
CD4_117	2	5	5
CD4_118	1	3	5
CD4_119	2	3	5
CD4_120	0	3	3
CD4_121	2	3	0
CD4_122	2	3	0
CD4_123	1	1	5
CD4_124	5	5	5
CD4_125	0	3	5
CD4_126	0	1	5
CD4_127	0	3	5
CD4_128	4	5	5
CD4_129	2	3	5
CD4_130	4	1	5
CD4_131	2	3	5
CD4_132	0	3	0
CD4_133	3	5	5
CD4_134	0	1	5
CD4_135	2	3	5
CD4_136	5	3	5
CD4_137	2	3	5
CD4_138	1	3	5
CD4_139	1	5	5
CD4_140	1	1	5
CD4_141	2	5	5
CD4_142	4	3	0
CD4_143	5	1	5
CD4_144	1	5	5
CD4_145	1	3	5
CD4_146	4	1	5
CD4_147	1	3	5
CD4_148	4	3	5
CD4_149	2	1	5
CD4_150	1	1	5
CD4_151	2	1	5
CD4_152	0	3	5
CD4_153	4	3	5
CD4_154	0	3	5
CD4_155	1	3	5
CD4_156	5	3	5
CD4_157	2	5	5
CD4_158	2	3	5
CD4_159	3	3	5
CD4_160	0	3	5
CD4_161	2	3	5
CD4_162	1	3	5
CD4_163	1	1	5
CD4_164	3	1	5
CD4_165	2	1	5
CD4_166	2	1	5
CD4_167	3	3	5
CD4_168	2	3	5
CD4_169	1	5	5
CD4_170	1	3	5
CD4_171	5	5	0
CD4_172	2	5	5
CD4_173	2	3	5
CD4_174	4	1	5
CD4_175	2	3	5
CD4_176	3	1	5
CD4_177	0	3	5
CD4_178	3	1	5
CD4_179	2	3	5
CD4_180	1	3	5
CD4_181	1	3	5
CD4_182	4	1	5
CD4_183	0	3	5
CD4_184	2	5	5
CD4_185	2	3	5
CD4_186	1	3	0
CD4_187	1	3	5
CD4_188	2	3	5
CD4_189	2	3	5
CD4_190	0	5	5
CD4_191	1	5	5
CD4_192	3	1	5
CD4_193	0	3	5
CD4_194	1	3	5
CD4_195	2	3	5
CD4_196	5	3	5
CD4_197	0	3	5
CD4_198	1	5	5
CD4_199	0	5	5
CD4_200	2	3	5
CD8_201	5	3	5
CD8_202	2	1	5
CD8_203	1	3	5
CD8_204	0	3	5
CD8_205	1	3	5
CD8_206	2	1	5
CD8_207	5	1	5
CD8_208	2	3	3
CD8_209	1	1	5
CD8_210	0	3	5
CD8_211	1	3	5
CD8_212	2	1	5
CD8_213	1	3	5
CD8_214	0	1	5
CD8_215	2	3	5
CD8_216	1	3	5
CD8_217	2	1	5
CD8_218	0	1	5
CD8_219	3	3	0
CD8_220	0	1	5
CD8_221	3	3	5
CD8_222	2	3	5
CD8_223	2	3	5
CD8_224	2	5	5
CD8_225	1	5	5
CD8_226	2	1	5
CD8_227	1	3	5
CD8_228	1	5	5
CD8_229	1	1	5
CD8_230	4	3	5
CD8_231	2	3	5
CD8_232	0	3	0
CD8_233	3	5	0
CD8_234	2	3	5
CD8_235	2	3	5
CD8_236	2	3	5
CD8_237	2	5	5
CD8_238	2	5	5
CD8_239	3	3	5
CD8_240	0	3	5
CD8_241	1	3	5
CD8_242	2	3	0
CD8_243	2	1	5
CD8_244	2	3	5
CD8_245	0	3	5
CD8_246	2	3	5
CD8_247	2	1	5
CD8_248	1	3	5
CD8_249	2	3	5
CD8_250	4	3	5
CD8_251	2	1	5
CD8_252	1	3	5
CD8_253	1	3	5
CD8_254	3	1	5
CD8_255	0	3	3
CD8_256	2	3	5
CD8_257	2	3	5
CD8_258	0	1	5
CD8_259	4	3	5
CD8_260	1	3	5
CD8_261	1	1	5
CD8_262	2	3	5
CD8_263	2	3	5
CD8_264	3	3	5
CD8_265	2	3	5
CD8_266	2	3	5
CD8_267	4	1	5
CD8_268	4	3	5
CD8_269	1	3	0
CD8_270	1	1	5
CD8_271	4	3	5
CD8_272	0	3	5
CD8_273	2	3	5
CD8_274	2	1	5
CD8_275	3	3	5
CD8_276	2	3	0
CD8_277	2	3	5
CD8_278	1	3	5
CD8_279	0	3	5
CD8_280	0	1	5
CD8_281	1	3	5
CD8_282	4	3	5
CD8_283	3	1	5
CD8_284	2	1	5
CD8_285	1	3	5
CD8_286	1	5	5
CD8_287	1	1	5
CD8_288	1	3	0
CD8_289	0	3	5
CD8_290	1	1	5
CD8_291	2	3	5
CD8_292	0	3	0
CD8_293	4	3	5
CD8_294	0	3	5
CD8_295	3	3	5
CD8_296	2	3	5
CD8_297	0	1	5
CD8_298	1	3	5
CD8_299	1	3	5
CD8_300	0	3	5
CD8_301	1	3	5
CD8_302	2	5	5
CD8_303	2	3	5
CD8_304	0	3	5
CD8_305	2	5	5
CD8_306	1	1	5
CD8_307	2	3	0
CD8_308	1	5	5
CD8_309	3	1	5
CD8_310	1	3	5
CD8_311	1	5	5
CD8_312	1	1	5
CD8_313	0	3	5
CD8_314	1	3	5
CD8_315	1	3	5
CD8_316	3	3	5
CD8_317	0	3	5
CD8_318	0	3	5
CD8_319	1	3	5
CD8_320	1	3	5
CD8_321	1	5	5
CD8_322	0	1	5
CD8_323	1	1	5
CD8_324	1	3	0
CD8_325	2	5	5
CD8_326	4	3	5
CD8_327	2	3	5
CD8_328	2	5	5
CD8_329	2	1	5
CD8_330	0	1	5
CD8_331	2	1	5
CD8_332	1	3	5
CD8_333	3	3	5
CD8_334	0	1	3
CD8_335	1	5	5
CD8_336	2	1	5
CD8_337	5	3	5
CD8_338	1	3	5
CD8_339	0	1	5
CD8_340	2	3	5
CD8_341	2	3	5
CD8_342	3	5	5
CD8_343	2	3	5
CD8_344	2	3	5
CD8_345	2	5	5
CD8_346	4	5	5
CD8_347	4	1	5
CD8_348	0	3	5
CD8_349	2	5	0
CD8_350	0	3	3
CD8_351	2	5	5
CD8_352	3	3	5
CD8_353	1	3	5
CD8_354	1	5	5
CD8_355	1	3	5
CD8_356	1	3	5
CD8_357	0	3	0
CD8_358	2	3	5
CD8_359	0	3	5
CD8_360	2	1	5
CD8_361	1	3	0
CD8_362	3	3	5
CD8_363	2	3	5
CD8_364	1	3	5
CD8_365	2	3	5
CD8_366	2	3	5
CD8_367	0	3	5
CD8_368	1	1	5
CD8_369	0	3	5
CD8_370	0	3	5
CD8_371	0	1	5
CD8_372	3	3	5
CD8_373	2	5	5
CD8_374	2	5	5
CD8_375	2	1	5
CD8_376	1	3	5
CD8_377	3	3	5
CD8_378	1	3	5
CD8_379	0	3	5
CD8_380	2	3	5
CD8_381	5	3	5
CD8_382	2	3	3
CD8_383	2	3	5
CD8_384	2	3	5
CD8_385	0	3	5
CD8_386	0	3	5
CD8_387	1	1	0
CD8_388	5	3	5
CD8_389	0	3	5
CD8_390	0	1	0
CD8_391	1	1	5
CD8_392	4	5	5
CD8_393	0	3	5
CD8_394	1	3	5
CD8_395	0	1	5
CD8_396	0	1	0
CD8_397	0	3	5
CD8_398	0	3	5
CD8_399	2	3	5
CD8_400	1	1	3
CMP_401	2	3	0
CMP_402	1	3	0
CMP_403	1	5	0
CMP_404	2	1	0
CMP_405	4	3	0
CMP_406	5	3	0
CMP_407	4	3	0
CMP_408	0	3	0
CMP_409	5	3	0
CMP_410	1	5	5
CMP_411	2	1	0
CMP_412	2	3	5
CMP_413	0	1	0
CMP_414	0	3	5
CMP_415	0	1	0
CMP_416	1	3	0
CMP_417	1	3	0
CMP_418	0	5	0
CMP_419	1	5	0
CMP_420	0	3	0
CMP_421	1	3	0
CMP_422	1	3	0
CMP_423	5	3	5
CMP_424	0	5	0
CMP_425	2	1	1
CMP_426	4	1	5
CMP_427	5	1	0
CMP_428	0	1	0
CMP_429	0	3	4
CMP_430	0	5	4
CMP_431	3	1	5
CMP_432	3	1	5
CMP_433	4	3	0
CMP_434	0	3	0
CMP_435	0	1	0
CMP_436	1	3	0
CMP_437	1	5	0
CMP_438	0	1	0
CMP_439	5	3	0
CMP_440	1	3	0
CMP_441	2	1	0
CMP_442	0	3	0
CMP_443	2	3	0
CMP_444	2	3	5
CMP_445	1	3	0
CMP_446	3	3	5
CMP_447	1	5	0
CMP_448	0	3	5
CMP_449	0	5	5
CMP_450	2	5	2
CMP_451	2	3	0
CMP_452	1	1	0
CMP_453	1	3	0
CMP_454	1	1	0
CMP_455	3	1	0
CMP_456	2	3	0
CMP_457	2	3	0
CMP_458	0	3	5
CMP_459	2	1	5
CMP_460	3	3	0
CMP_461	2	3	0
CMP_462	1	3	5
CMP_463	4	3	5
CMP_464	0	1	0
CMP_465	1	3	0
CMP_466	1	1	0
CMP_467	0	1	0
CMP_468	3	3	0
CMP_469	1	3	0
CMP_470	1	3	0
CMP_471	1	5	0
CMP_472	0	1	0
CMP_473	0	1	4
CMP_474	1	1	5
CMP_475	5	3	0
CMP_476	1	1	0
CMP_477	1	5	0
CMP_478	2	3	0
CMP_479	2	5	5
CMP_480	0	5	5
CMP_481	4	5	0
CMP_482	2	3	0
CMP_483	2	1	0
CMP_484	0	1	5
CMP_485	0	5	0
CMP_486	1	3	5
CMP_487	2	3	0
CMP_488	0	3	5
CMP_489	0	5	0
CMP_490	3	1	0
CMP_491	1	1	5
CMP_492	3	1	0
CMP_493	1	1	0
CMP_494	1	5	0
CMP_495	0	3	0
CMP_496	0	3	5
CMP_497	1	3	0
CMP_498	1	3	5
CMP_499	1	3	0
CMP_500	0	3	0
CMP_501	1	1	0
CMP_502	0	1	4
CMP_503	0	1	5
CMP_504	0	1	5
CMP_505	2	3	0
CMP_506	1	3	0
CMP_507	2	1	0
CMP_508	1	3	0
CMP_509	1	1	0
CMP_510	4	3	5
CMP_511	4	1	5
CMP_512	0	3	5
CMP_513	2	1	0
CMP_514	1	1	0
CMP_515	1	3	5
CMP_516	1	3	0
CMP_517	2	1	5
CMP_518	1	3	0
CMP_519	1	3	0
CMP_520	2	3	0
CMP_521	0	3	5
CMP_522	2	3	0
CMP_523	1	1	5
CMP_524	1	1	0
CMP_525	3	3	0
CMP_526	5	3	0
CMP_527	0	5	5
CMP_528	1	1	0
CMP_529	1	3	0
CMP_530	1	3	0
CMP_531	1	3	0
CMP_532	0	1	5
CMP_533	1	1	0
CMP_534	2	3	0
CMP_535	1	1	0
CMP_536	0	3	5
CMP_537	2	3	5
CMP_538	1	3	5
CMP_539	2	1	0
CMP_540	3	1	0
CMP_541	0	3	5
CMP_542	0	3	0
CMP_543	3	3	0
CMP_544	2	3	5
CMP_545	1	1	0
CMP_546	4	3	5
CMP_547	4	3	0
CMP_548	0	3	0
CMP_549	2	3	0
CMP_550	2	5	1
CMP_551	3	0	0
CMP_552	2	1	0
CMP_553	0	1	5
CMP_554	0	1	5
CMP_555	1	1	0
CMP_556	0	1	5
CMP_557	5	5	0
CMP_558	4	3	0
CMP_559	1	3	0
CMP_560	2	1	5
CMP_561	3	1	0
CMP_562	1	3	0
CMP_563	3	1	0
CMP_564	1	5	5
CMP_565	2	1	5
CMP_566	4	3	0
CMP_567	0	3	0
CMP_568	0	1	0
CMP_569	1	3	5
CMP_570	3	3	0
CMP_571	0	1	5
CMP_572	5	3	5
CMP_573	2	1	5
CMP_574	0	3	0
CMP_575	3	1	0
CMP_576	5	1	5
CMP_577	4	3	0
CMP_578	0	3	0
CMP_579	0	1	5
CMP_580	0	3	0
CMP_581	0	1	0
CMP_582	2	1	0
CMP_583	0	3	0
CMP_584	1	1	5
CMP_585	1	5	0
CMP_586	4	1	0
CMP_587	0	3	0
CMP_588	0	5	0
CMP_589	0	1	0
CMP_590	1	3	0
CMP_591	0	1	5
CMP_592	2	3	5
CMP_593	2	3	0
CMP_594	4	3	0
CMP_595	2	5	0
CMP_596	1	3	0
CMP_597	2	1	3
CMP_598	0	1	0
CMP_599	1	3	5
CMP_600	2	1	0
Ery_601	1	1	5
Ery_602	3	1	3
Ery_603	1	1	3
Ery_604	2	1	5
Ery_605	3	1	3
Ery_606	0	1	3
Ery_607	5	1	3
Ery_608	0	1	3
Ery_609	4	1	3
Ery_610	2	1	3
Ery_611	0	1	3
Ery_612	1	1	3
Ery_613	0	1	5
Ery_614	1	1	5
Ery_615	0	1	3
Ery_616	1	1	3
Ery_617	2	1	3
Ery_618	0	1	3
Ery_619	1	1	3
Ery_620	0	1	3
Ery_621	0	1	3
Ery_622	1	1	3
Ery_623	4	1	3
Ery_624	0	1	3
Ery_625	1	1	5
Ery_626	3	1	3
Ery_627	1	1	5
Ery_628	0	1	3
Ery_629	0	1	3
Ery_630	4	1	3
Ery_631	0	1	3
Ery_632	1	1	3
Ery_633	0	1	5
Ery_634	2	1	5
Ery_635	5	1	3
Ery_636	0	1	3
Ery_637	0	1	3
Ery_638	0	1	5
Ery_639	1	1	3
Ery_640	0	1	3
Ery_641	0	1	3
Ery_642	5	1	3
Ery_643	0	1	3
Ery_644	1	1	0
Ery_645	1	1	3
Ery_646	0	1	3
Ery_647	1	1	3
Ery_648	5	1	3
Ery_649	1	1	3
Ery_650	1	5	5
Ery_651	0	1	3
Ery_652	0	1	5
Ery_653	2	1	5
Ery_654	0	1	3
Ery_655	0	1	3
Ery_656	3	1	3
Ery_657	1	1	3
Ery_658	3	1	3
Ery_659	4	1	3
Ery_660	3	1	3
Ery_661	0	1	3
Ery_662	4	1	5
Ery_663	2	1	5
Ery_664	5	5	3
Ery_665	3	1	3
Ery_666	0	1	3
Ery_667	1	1	3
Ery_668	0	1	3
Ery_669	0	1	5
Ery_670	0	1	3
Ery_671	0	1	3
Ery_672	5	1	5
Ery_673	1	1	3
Ery_674	3	1	3
Ery_675	0	1	3
Ery_676	3	5	3
Ery_677	0	1	3
Ery_678	0	1	3
Ery_679	0	1	3
Ery_680	0	1	3
Ery_681	1	1	5
Ery_682	0	1	3
Ery_683	2	1	3
Ery_684	3	1	3
Ery_685	0	1	3
Ery_686	0	1	3
Ery_687	2	1	5
Ery_688	5	1	3
Ery_689	1	1	3
Ery_690	1	1	3
Ery_691	1	1	3
Ery_692	0	3	3
Ery_693	0	0	3
Ery_694	3	1	3
Ery_695	2	1	3
Ery_696	1	1	3
Ery_697	1	1	3
Ery_698	0	1	3
Ery_699	2	5	3
Ery_700	1	1	3
Ery_701	0	1	3
Ery_702	0	1	3
Ery_703	0	1	3
Ery_704	2	1	3
Ery_705	4	1	3
Ery_706	0	1	3
Ery_707	0	1	3
Ery_708	0	1	5
Ery_709	1	1	3
Ery_710	5	1	3
Ery_711	0	1	3
Ery_712	3	1	3
Ery_713	0	1	3
Ery_714	0	1	5
Ery_715	0	1	3
Ery_716	0	1	3
Ery_717	1	1	3
Ery_718	0	1	5
Ery_719	5	1	3
Ery_720	3	1	3
Ery_721	0	1	3
Ery_722	1	1	3
Ery_723	0	1	3
Ery_724	0	1	5
Ery_725	1	1	3
Ery_726	1	3	5
Ery_727	0	1	3
Ery_728	0	1	5
Ery_729	3	1	3
Ery_730	3	1	3
Ery_731	1	1	3
Ery_732	0	1	0
Ery_733	0	1	3
Ery_734	2	1	3
Ery_735	1	1	3
Ery_736	1	5	5
Ery_737	5	1	3
Ery_738	0	1	3
Ery_739	1	1	3
Ery_740	5	1	3
Ery_741	1	1	3
Ery_742	0	1	5
Ery_743	0	1	3
Ery_744	1	1	3
Ery_745	0	1	5
Ery_746	2	1	5
Ery_747	0	1	5
Ery_748	0	1	5
Ery_749	0	1	3
Ery_750	0	1	3
Ery_751	1	1	3
Ery_752	2	1	3
Ery_753	0	1	3
Ery_754	1	1	5
Ery_755	0	1	5
Ery_756	1	1	3
Ery_757	3	1	3
Ery_758	5	5	3
Ery_759	1	1	3
Ery_760	0	1	3
Ery_761	4	1	3
Ery_762	0	1	3
Ery_763	0	1	3
Ery_764	1	1	3
Ery_765	1	1	3
Ery_766	5	1	5
Ery_767	0	1	5
Ery_768	3	5	3
Ery_769	3	1	3
Ery_770	0	1	3
Ery_771	0	1	3
Ery_772	0	1	3
Ery_773	1	1	3
Ery_774	0	1	3
Ery_775	1	1	5
Ery_776	0	1	3
Ery_777	1	5	5
Ery_778	1	1	3
Ery_779	1	1	3
Ery_780	1	1	3
Ery_781	1	1	3
Ery_782	3	1	3
Ery_783	4	1	3
Ery_784	5	1	3
Ery_785	2	1	3
Ery_786	0	3	3
Ery_787	1	3	5
Ery_788	0	1	3
Ery_789	0	1	3
Ery_790	0	1	0
Ery_791	0	1	3
Ery_792	0	1	3
Ery_793	0	3	3
Ery_794	0	3	5
Ery_795	0	5	3
Ery_796	2	1	5
Ery_797	5	1	3
Ery_798	3	1	3
Ery_799	3	1	5
Ery_800	0	1	3
HSC_801	3	3	0
HSC_802	0	3	0
HSC_803	1	3	0
HSC_804	4	3	0
HSC_805	1	3	0
HSC_806	2	3	5
HSC_807	0	1	0
HSC_808	0	3	0
HSC_809	0	1	0
HSC_810	0	3	5
HSC_811	0	5	0
HSC_812	1	1	0
HSC_813	2	3	5
HSC_814	0	3	0
HSC_815	1	1	0
HSC_816	3	3	0
HSC_817	1	1	5
HSC_818	0	3	0
HSC_819	2	5	5
HSC_820	1	3	5
HSC_821	0	1	5
HSC_822	2	3	5
HSC_823	2	1	0
HSC_824	1	3	0
HSC_825	0	3	0
HSC_826	1	3	0
HSC_827	0	3	0
HSC_828	0	3	0
HSC_829	2	1	0
HSC_830	5	3	0
HSC_831	0	1	5
HSC_832	4	3	0
HSC_833	0	1	0
HSC_834	1	1	0
HSC_835	0	1	0
HSC_836	4	5	0
HSC_837	1	5	0
HSC_838	3	3	0
HSC_839	2	1	0
HSC_840	0	3	5
HSC_841	4	3	5
HSC_842	2	5	0
HSC_843	5	3	0
HSC_844	1	5	0
HSC_845	5	3	0
HSC_846	5	3	0
HSC_847	2	3	0
HSC_848	0	1	0
HSC_849	1	1	0
HSC_850	2	3	5
HSC_851	2	3	1
HSC_852	0	1	0
HSC_853	2	1	0
HSC_854	4	3	0
HSC_855	2	3	0
HSC_856	2	1	0
HSC_857	3	3	5
HSC_858	1	1	0
HSC_859	0	3	5
HSC_860	1	0	0
HSC_861	4	3	0
HSC_862	4	3	0
HSC_863	1	3	5
HSC_864	0	3	5
HSC_865	0	5	0
HSC_866	5	3	0
HSC_867	1	1	0
HSC_868	2	3	5
HSC_869	1	1	0
HSC_870	0	3	0
HSC_871	0	3	0
HSC_872	3	3	0
HSC_873	2	1	0
HSC_874	1	3	0
HSC_875	0	3	5
HSC_876	2	3	0
HSC_877	3	3	0
HSC_878	4	1	0
HSC_879	0	3	0
HSC_880	2	3	0
HSC_881	2	3	0
HSC_882	1	3	0
HSC_883	2	3	5
HSC_884	2	1	0
HSC_885	1	3	5
HSC_886	0	3	0
HSC_887	2	1	5
HSC_888	0	1	0
HSC_889	3	3	0
HSC_890	1	3	5
HSC_891	2	3	0
HSC_892	1	3	0
HSC_893	0	3	5
HSC_894	0	2	5
HSC_895	0	3	0
