	louvain	kmeans	hc
CD4_1	1	4	2
CD4_2	2	5	1
CD4_3	2	5	1
CD4_4	5	4	2
CD4_5	1	4	2
CD4_6	1	5	3
CD4_7	2	0	1
CD4_8	1	0	4
CD4_9	2	0	1
CD4_10	1	4	2
CD4_11	1	4	2
CD4_12	1	0	2
CD4_13	1	4	2
CD4_14	5	5	1
CD4_15	1	4	2
CD4_16	1	4	2
CD4_17	1	0	0
CD4_18	0	0	5
CD4_19	1	4	2
CD4_20	2	5	1
CD4_21	5	5	2
CD4_22	2	0	1
CD4_23	4	4	2
CD4_24	1	5	2
CD4_25	2	5	1
CD4_26	1	4	2
CD4_27	1	0	1
CD4_28	1	0	1
CD4_29	2	0	1
CD4_30	1	0	2
CD4_31	1	0	1
CD4_32	1	4	1
CD4_33	1	4	1
CD4_34	1	5	2
CD4_35	1	0	1
CD4_36	5	4	2
CD4_37	2	0	1
CD4_38	1	4	2
CD4_39	2	5	1
CD4_40	1	0	1
CD4_41	1	4	2
CD4_42	1	4	2
CD4_43	4	5	2
CD4_44	1	4	2
CD4_45	1	4	2
CD4_46	5	0	4
CD4_47	1	4	2
CD4_48	1	5	1
CD4_49	1	4	2
CD4_50	1	4	2
CD4_51	2	0	1
CD4_52	4	1	1
CD4_53	1	0	1
CD4_54	0	0	1
CD4_55	2	5	1
CD4_56	2	5	1
CD4_57	1	4	2
CD4_58	2	5	1
CD4_59	5	5	1
CD4_60	1	0	2
CD4_61	0	5	4
CD4_62	4	1	1
CD4_63	1	4	2
CD4_64	1	5	2
CD4_65	1	0	1
CD4_66	5	0	1
CD4_67	5	0	2
CD4_68	1	4	2
CD4_69	1	5	1
CD4_70	5	5	3
CD4_71	1	4	2
CD4_72	1	4	2
CD4_73	1	5	2
CD4_74	1	4	2
CD4_75	5	4	2
CD4_76	1	4	2
CD4_77	2	0	1
CD4_78	5	0	1
CD4_79	1	4	2
CD4_80	1	4	2
CD4_81	2	0	1
CD4_82	4	4	4
CD4_83	1	4	2
CD4_84	2	5	1
CD4_85	4	5	4
CD4_86	1	5	1
CD4_87	1	4	2
CD4_88	1	0	2
CD4_89	1	0	2
CD4_90	1	5	1
CD4_91	1	5	2
CD4_92	1	0	2
CD4_93	1	0	2
CD4_94	1	5	1
CD4_95	2	5	1
CD4_96	2	0	1
CD4_97	1	4	2
CD4_98	1	5	1
CD4_99	1	0	2
CD4_100	2	5	1
CD4_101	1	4	2
CD4_102	2	0	1
CD4_103	5	5	1
CD4_104	2	0	1
CD4_105	2	5	1
CD4_106	5	5	2
CD4_107	2	0	1
CD4_108	5	4	2
CD4_109	5	5	1
CD4_110	5	4	1
CD4_111	5	4	2
CD4_112	5	4	2
CD4_113	2	0	1
CD4_114	0	5	1
CD4_115	1	4	2
CD4_116	2	0	1
CD4_117	1	4	2
CD4_118	2	5	1
CD4_119	2	5	1
CD4_120	5	4	1
CD4_121	1	4	2
CD4_122	1	4	2
CD4_123	2	5	1
CD4_124	1	0	1
CD4_125	1	0	2
CD4_126	1	5	1
CD4_127	2	5	1
CD4_128	2	5	1
CD4_129	2	0	1
CD4_130	1	4	2
CD4_131	2	0	1
CD4_132	2	5	1
CD4_133	2	5	1
CD4_134	2	0	1
CD4_135	1	0	2
CD4_136	1	4	2
CD4_137	2	2	1
CD4_138	2	5	1
CD4_139	1	0	1
CD4_140	1	0	2
CD4_141	1	0	2
CD4_142	1	4	2
CD4_143	5	5	2
CD4_144	1	4	2
CD4_145	1	0	2
CD4_146	1	4	2
CD4_147	2	0	1
CD4_148	2	5	2
CD4_149	1	5	2
CD4_150	1	4	2
CD4_151	1	4	2
CD4_152	1	4	4
CD4_153	4	5	2
CD4_154	1	0	1
CD4_155	1	0	1
CD4_156	1	4	2
CD4_157	2	0	1
CD4_158	2	0	1
CD4_159	2	5	1
CD4_160	5	4	2
CD4_161	2	0	1
CD4_162	1	4	2
CD4_163	1	4	2
CD4_164	2	5	1
CD4_165	5	4	4
CD4_166	2	0	1
CD4_167	1	4	2
CD4_168	4	4	2
CD4_169	1	4	2
CD4_170	1	0	1
CD4_171	1	4	1
CD4_172	4	5	1
CD4_173	4	0	1
CD4_174	5	5	1
CD4_175	5	4	1
CD4_176	1	4	2
CD4_177	1	5	2
CD4_178	2	5	1
CD4_179	1	4	2
CD4_180	2	5	1
CD4_181	1	4	2
CD4_182	1	0	2
CD4_183	2	0	1
CD4_184	2	0	1
CD4_185	0	4	4
CD4_186	4	4	4
CD4_187	2	0	1
