	louvain	kmeans	hc
CD4_1	3	0	0
CD4_2	5	3	5
CD4_3	3	3	0
CD4_4	4	5	0
CD4_5	5	3	0
CD4_6	4	5	0
CD4_7	4	5	5
CD4_8	3	5	0
CD4_9	4	3	0
CD4_10	2	3	0
CD4_11	5	3	5
CD4_12	3	0	0
CD4_13	3	0	0
CD4_14	5	3	0
CD4_15	3	5	0
CD4_16	5	3	0
CD4_17	4	5	0
CD4_18	3	5	0
CD4_19	5	3	5
CD4_20	4	3	0
CD4_21	5	3	0
CD4_22	4	5	3
CD4_23	4	5	5
CD4_24	3	0	0
CD4_25	5	3	5
CD4_26	5	0	0
CD4_27	4	5	0
CD4_28	4	5	3
CD4_29	5	3	5
CD4_30	3	3	0
CD4_31	5	3	5
CD4_32	5	0	0
CD4_33	4	5	0
CD4_34	3	3	0
CD4_35	4	3	0
CD4_36	3	4	0
CD4_37	5	3	5
CD4_38	5	0	0
CD4_39	3	0	0
CD4_40	4	5	0
CD4_41	5	3	0
CD4_42	5	0	5
CD4_43	4	5	0
CD4_44	4	5	3
CD4_45	3	0	0
CD4_46	5	5	5
CD4_47	5	3	0
CD4_48	4	0	0
CD4_49	5	0	0
CD4_50	4	5	0
CD4_51	4	5	5
CD4_52	4	5	5
CD4_53	5	3	0
CD4_54	4	5	3
CD4_55	5	3	0
CD4_56	2	0	3
CD4_57	4	5	3
CD4_58	5	3	5
CD4_59	4	5	3
CD4_60	3	0	5
CD4_61	3	0	5
CD4_62	2	4	3
CD4_63	4	5	0
CD4_64	2	3	5
CD4_65	5	3	0
CD4_66	3	3	0
CD4_67	3	5	3
CD4_68	5	0	5
CD4_69	5	3	0
CD4_70	4	5	3
CD4_71	4	5	5
CD4_72	3	3	0
CD4_73	2	4	0
CD4_74	2	4	4
CD4_75	4	5	0
CD4_76	3	3	0
CD4_77	4	5	0
CD4_78	5	3	0
CD4_79	5	3	5
CD4_80	4	5	5
CD4_81	4	0	0
CD4_82	3	0	0
CD4_83	3	3	0
CD4_84	3	5	0
CD4_85	5	3	0
CD4_86	3	3	0
CD4_87	5	3	5
CD4_88	2	3	0
CD4_89	2	3	0
CD4_90	5	3	5
CD4_91	2	5	0
CD4_92	5	0	0
CD4_93	2	3	3
CD4_94	5	3	0
CD4_95	5	3	0
CD4_96	3	5	0
CD4_97	3	5	0
CD4_98	2	3	3
CD4_99	4	0	0
CD4_100	4	5	4
CD4_101	4	3	0
CD4_102	3	3	0
CD4_103	4	5	3
CD4_104	4	3	0
CD4_105	3	4	0
CD4_106	3	0	0
CD4_107	5	3	0
CD4_108	4	5	5
CD4_109	2	5	0
CD4_110	3	0	0
CD4_111	5	3	5
CD4_112	5	0	0
CD4_113	5	3	5
CD4_114	5	3	3
CD4_115	4	5	4
CD4_116	4	5	5
CD4_117	4	3	0
CD4_118	4	3	0
CD4_119	4	5	3
CD4_120	5	3	0
CD4_121	5	3	5
CD4_122	4	4	4
CD4_123	5	3	5
CD4_124	3	0	5
CD4_125	5	0	5
CD4_126	4	4	0
CD4_127	5	3	0
CD4_128	3	0	0
CD4_129	3	0	0
CD4_130	5	3	3
CD4_131	3	0	3
CD4_132	4	5	3
CD4_133	5	3	5
CD4_134	3	0	0
CD4_135	5	0	0
CD4_136	4	5	3
CD4_137	3	0	0
CD4_138	4	5	0
CD4_139	5	3	0
CD4_140	3	3	3
CD4_141	5	3	5
CD4_142	2	5	0
CD4_143	5	0	5
CD4_144	5	0	0
CD4_145	5	3	0
CD4_146	2	3	3
CD4_147	5	0	5
CD4_148	3	4	0
CD4_149	3	0	0
CD4_150	4	3	5
CD4_151	3	3	0
CD4_152	5	3	0
CD4_153	5	5	0
CD4_154	5	0	5
CD4_155	4	5	0
CD4_156	5	5	5
CD4_157	4	3	0
