	louvain	kmeans	hc
CD4_1	0	2	1
CD4_2	3	2	2
CD4_3	1	3	2
CD4_4	3	0	2
CD4_5	1	3	1
CD4_6	2	1	2
CD4_7	4	5	0
CD4_8	3	0	2
CD4_9	1	3	2
CD4_10	1	3	2
CD4_11	4	1	2
CD4_12	2	5	2
CD4_13	1	1	2
CD4_14	4	3	2
CD4_15	1	2	2
CD4_16	3	3	2
CD4_17	1	2	2
CD4_18	1	1	2
CD4_19	4	1	2
CD4_20	3	1	2
CD4_21	5	0	2
CD4_22	0	2	2
CD4_23	1	1	2
CD4_24	2	3	2
CD4_25	3	5	2
CD4_26	0	0	2
CD4_27	1	3	0
CD4_28	0	2	2
CD4_29	1	3	2
CD4_30	2	0	2
CD4_31	4	1	2
CD4_32	2	1	2
CD4_33	4	0	2
CD4_34	1	3	2
CD4_35	4	5	2
CD4_36	2	1	2
CD4_37	4	0	2
CD4_38	1	5	2
CD4_39	1	3	2
CD4_40	1	3	2
CD4_41	1	3	2
CD4_42	1	3	2
CD4_43	1	0	2
CD4_44	3	3	4
CD4_45	1	1	2
CD4_46	4	3	2
CD4_47	0	1	0
CD4_48	4	1	2
CD4_49	3	5	2
CD4_50	1	3	2
CD4_51	1	1	2
CD4_52	4	3	0
CD4_53	0	2	2
CD4_54	3	3	2
CD4_55	4	5	2
CD4_56	4	5	2
CD4_57	3	0	2
CD4_58	3	5	4
CD4_59	1	5	2
CD4_60	1	5	2
CD4_61	1	3	0
CD4_62	1	3	2
CD4_63	1	5	2
CD4_64	4	5	2
CD4_65	4	1	1
CD4_66	1	5	2
CD4_67	0	2	2
CD4_68	1	0	1
CD4_69	3	0	2
CD4_70	1	5	2
CD4_71	3	1	2
CD4_72	4	3	2
CD4_73	2	5	2
CD4_74	2	5	1
CD4_75	1	1	2
CD4_76	3	1	2
CD4_77	1	5	2
CD4_78	4	3	0
CD4_79	1	3	2
CD4_80	3	1	2
CD4_81	1	3	2
CD4_82	2	5	2
CD4_83	1	1	2
CD4_84	1	1	2
CD4_85	4	3	1
CD4_86	0	5	2
CD4_87	1	5	2
CD4_88	4	5	2
CD4_89	4	5	2
CD4_90	1	3	2
CD4_91	3	3	5
CD4_92	1	0	2
CD4_93	2	5	2
CD4_94	3	5	2
CD4_95	4	5	2
CD4_96	3	5	2
CD4_97	1	2	1
CD4_98	0	5	2
CD4_99	3	1	2
CD4_100	0	5	2
CD4_101	1	5	2
CD4_102	2	5	2
CD4_103	4	3	2
CD4_104	1	0	2
CD4_105	1	0	2
CD4_106	4	3	0
CD4_107	4	2	2
CD4_108	1	1	2
CD4_109	0	5	2
CD4_110	2	3	2
CD4_111	3	3	2
CD4_112	1	3	1
CD4_113	1	5	2
CD4_114	0	3	0
CD4_115	0	1	2
CD4_116	4	5	2
CD4_117	3	1	2
CD4_118	3	3	2
CD4_119	1	5	2
CD4_120	1	5	2
CD4_121	3	0	4
CD4_122	4	3	2
