	louvain	kmeans	hc
CD4_1	3	2	2
CD4_2	3	2	2
CD4_3	4	5	2
CD4_4	5	5	2
CD4_5	5	5	2
CD4_6	2	2	2
CD4_7	4	5	2
CD4_8	4	0	4
CD4_9	5	2	2
CD4_10	2	5	2
CD4_11	3	2	2
CD4_12	5	5	2
CD4_13	3	2	2
CD4_14	4	2	4
CD4_15	2	2	4
CD4_16	2	5	1
CD4_17	2	4	2
CD4_18	2	2	2
CD4_19	5	5	2
CD4_20	3	2	4
CD4_21	4	2	4
CD4_22	5	1	2
CD4_23	2	2	4
CD4_24	5	2	2
CD4_25	4	5	2
CD4_26	2	2	2
CD4_27	2	5	1
CD4_28	2	5	2
CD4_29	3	5	2
CD4_30	2	0	1
CD4_31	3	2	2
CD4_32	2	2	4
CD4_33	5	2	2
CD4_34	4	5	2
CD4_35	2	5	2
CD4_36	3	2	4
CD4_37	2	2	4
CD4_38	3	2	2
CD4_39	5	5	2
CD4_40	5	5	2
CD4_41	3	5	5
CD4_42	4	2	4
CD4_43	2	2	2
CD4_44	5	2	2
CD4_45	3	5	2
CD4_46	3	5	2
CD4_47	3	2	2
CD4_48	5	5	2
CD4_49	3	5	2
CD4_50	2	5	2
CD4_51	4	5	2
CD4_52	4	5	2
CD4_53	3	2	5
CD4_54	4	2	2
CD4_55	2	2	2
CD4_56	4	5	2
CD4_57	5	5	2
CD4_58	5	5	2
CD4_59	2	2	2
CD4_60	3	2	4
CD4_61	4	2	2
CD4_62	3	2	2
CD4_63	3	2	2
CD4_64	3	5	2
CD4_65	3	2	2
CD4_66	2	2	2
CD4_67	4	1	2
CD4_68	3	2	4
CD4_69	2	2	2
CD4_70	2	2	2
CD4_71	3	2	4
CD4_72	3	2	2
CD4_73	3	2	4
CD4_74	3	5	2
CD4_75	5	1	2
CD4_76	2	2	4
CD4_77	3	5	2
CD4_78	2	2	2
CD4_79	0	2	4
CD4_80	2	2	2
CD4_81	2	2	2
CD4_82	4	2	4
CD4_83	4	5	2
CD4_84	5	2	2
CD4_85	0	2	2
CD4_86	2	2	2
CD4_87	4	5	4
CD4_88	2	2	2
CD4_89	2	2	2
CD4_90	2	2	2
CD4_91	3	2	4
CD4_92	2	2	4
CD4_93	4	5	2
CD4_94	4	2	2
CD4_95	2	5	2
CD4_96	2	5	2
CD4_97	5	2	2
CD4_98	3	5	2
CD4_99	2	2	4
CD4_100	4	5	2
CD4_101	2	2	2
CD4_102	2	2	2
CD4_103	4	2	2
CD4_104	4	5	2
CD4_105	3	2	4
CD4_106	5	5	2
CD4_107	2	5	2
CD4_108	2	0	2
CD4_109	2	2	4
CD4_110	2	2	4
CD4_111	5	5	2
CD4_112	3	2	4
CD4_113	3	2	4
CD4_114	3	5	2
CD4_115	3	1	2
CD4_116	5	5	2
CD4_117	4	5	2
CD4_118	2	5	2
CD4_119	2	5	2
CD4_120	3	2	4
CD4_121	0	1	1
CD4_122	5	2	2
CD4_123	2	2	2
CD4_124	0	2	2
