	louvain	kmeans	hc
CD4_1	2	1	3
CD4_2	4	1	5
CD4_3	1	1	2
CD4_4	2	4	3
CD4_5	2	4	3
CD4_6	1	1	2
CD4_7	1	1	2
CD4_8	4	4	3
CD4_9	1	1	5
CD4_10	1	1	2
CD4_11	2	4	3
CD4_12	1	1	2
CD4_13	4	1	5
CD4_14	4	1	5
CD4_15	2	4	3
CD4_16	4	1	2
CD4_17	1	1	2
CD4_18	4	1	2
CD4_19	4	1	2
CD4_20	1	1	2
CD4_21	1	1	3
CD4_22	2	1	5
CD4_23	2	1	3
CD4_24	1	1	2
CD4_25	4	1	2
CD4_26	4	4	3
CD4_27	2	4	3
CD4_28	1	1	2
CD4_29	1	1	2
CD4_30	1	1	2
CD4_31	1	1	2
CD4_32	1	1	3
CD4_33	1	1	2
CD4_34	1	1	2
CD4_35	4	1	5
CD4_36	1	1	2
CD4_37	1	1	2
CD4_38	2	4	3
CD4_39	2	4	3
CD4_40	4	1	5
CD4_41	1	3	2
CD4_42	2	4	3
CD4_43	1	1	2
CD4_44	2	4	3
CD4_45	1	1	2
CD4_46	4	4	5
CD4_47	2	4	3
CD4_48	4	1	5
CD4_49	1	1	2
CD4_50	1	1	2
CD4_51	2	4	3
CD4_52	1	1	2
CD4_53	1	1	2
CD4_54	1	1	2
CD4_55	1	1	2
CD4_56	4	1	2
CD4_57	1	1	2
CD4_58	1	1	2
CD4_59	1	3	2
CD4_60	1	1	2
CD4_61	1	1	2
CD4_62	4	1	5
CD4_63	4	1	5
CD4_64	2	4	3
CD4_65	4	1	5
CD4_66	4	4	5
CD4_67	1	1	2
CD4_68	4	1	2
CD4_69	1	1	2
CD4_70	1	1	2
CD4_71	1	1	2
CD4_72	2	4	3
CD4_73	1	1	2
CD4_74	4	4	5
CD4_75	4	1	5
CD4_76	1	1	2
CD4_77	1	1	2
CD4_78	4	4	5
CD4_79	1	1	2
CD4_80	1	1	2
CD4_81	1	3	2
CD4_82	1	1	2
CD4_83	1	1	2
CD4_84	1	1	2
CD4_85	1	1	2
CD4_86	2	4	3
CD4_87	1	1	2
CD4_88	1	1	2
CD4_89	4	1	5
CD4_90	2	1	3
CD4_91	1	3	2
CD4_92	1	1	2
CD4_93	1	1	2
CD4_94	2	4	3
CD4_95	4	4	3
CD4_96	1	1	2
CD4_97	1	1	3
CD4_98	2	4	3
CD4_99	1	1	2
CD4_100	2	4	3
CD4_101	1	1	2
CD4_102	1	1	2
CD4_103	2	4	3
CD4_104	4	4	5
CD4_105	4	1	5
CD4_106	1	1	2
CD4_107	1	1	2
CD4_108	1	1	2
CD4_109	4	1	2
CD4_110	4	1	5
CD4_111	1	1	2
CD4_112	4	4	3
CD4_113	2	4	3
CD4_114	2	4	3
CD4_115	2	4	3
CD4_116	1	1	2
CD4_117	1	1	2
CD4_118	1	1	2
CD4_119	4	1	2
CD4_120	1	1	2
CD4_121	2	4	3
CD4_122	1	1	2
CD4_123	4	1	2
CD4_124	2	1	2
CD4_125	2	4	3
CD4_126	4	1	5
CD4_127	2	4	3
CD4_128	1	1	2
CD4_129	1	1	2
CD4_130	1	1	2
CD4_131	4	1	5
CD4_132	1	1	2
CD4_133	4	1	2
CD4_134	2	4	3
CD4_135	2	4	3
CD4_136	2	4	3
CD4_137	1	1	2
CD4_138	1	1	2
CD4_139	4	1	2
CD4_140	1	1	2
CD4_141	1	1	2
CD4_142	1	1	2
CD4_143	1	1	2
CD4_144	2	4	3
CD4_145	4	1	2
CD4_146	1	1	2
CD4_147	1	1	2
CD4_148	2	4	3
CD4_149	4	4	3
CD4_150	1	1	2
CD4_151	2	4	3
CD4_152	1	1	3
CD4_153	4	4	3
CD4_154	4	1	2
CD4_155	1	1	2
CD4_156	1	1	2
CD4_157	1	1	2
CD4_158	4	1	5
CD4_159	2	4	5
CD4_160	2	1	2
CD4_161	1	1	2
CD4_162	2	4	3
CD4_163	2	4	5
CD4_164	1	1	2
CD4_165	2	4	3
CD4_166	4	1	5
CD4_167	1	1	2
CD4_168	1	1	2
CD4_169	1	1	2
CD4_170	1	1	2
CD4_171	4	1	5
CD4_172	2	4	3
CD4_173	4	1	5
CD4_174	1	1	2
CD4_175	4	1	5
CD4_176	1	1	3
CD4_177	4	1	5
CD4_178	1	1	2
CD4_179	1	1	2
CD4_180	2	4	3
CD4_181	4	4	3
CD4_182	4	1	5
CD4_183	4	4	3
CD4_184	1	1	2
CD4_185	1	1	2
CD4_186	4	4	5
CD4_187	1	1	2
CD4_188	1	1	2
CD4_189	4	4	3
CD4_190	4	1	5
CD4_191	1	1	2
CD4_192	4	4	5
CD4_193	4	1	2
CD4_194	1	1	2
CD4_195	2	4	5
CD4_196	1	3	2
CD4_197	2	4	3
CD4_198	1	3	2
CD4_199	4	1	2
CD4_200	1	1	2
CD8_201	1	3	2
CD8_202	2	1	3
CD8_203	1	1	2
CD8_204	4	1	5
CD8_205	1	1	2
CD8_206	2	4	3
CD8_207	1	1	2
CD8_208	2	4	5
CD8_209	4	1	2
CD8_210	2	4	5
CD8_211	4	1	2
CD8_212	1	1	2
CD8_213	1	1	2
CD8_214	4	4	3
CD8_215	2	4	3
CD8_216	1	1	2
CD8_217	4	1	2
CD8_218	4	4	3
CD8_219	4	1	2
CD8_220	4	1	2
CD8_221	1	1	2
CD8_222	4	1	5
CD8_223	4	1	5
CD8_224	1	1	2
CD8_225	1	1	2
CD8_226	4	4	5
CD8_227	4	4	5
CD8_228	1	1	2
CD8_229	1	1	3
CD8_230	2	4	3
CD8_231	1	1	5
CD8_232	2	4	3
CD8_233	1	1	2
CD8_234	4	1	2
CD8_235	4	1	5
CD8_236	1	1	2
CD8_237	2	4	3
CD8_238	1	1	2
CD8_239	4	1	2
CD8_240	4	1	2
CD8_241	2	4	3
CD8_242	1	1	2
CD8_243	4	4	5
CD8_244	1	1	2
CD8_245	4	1	5
CD8_246	2	4	3
CD8_247	4	1	2
CD8_248	2	4	3
CD8_249	1	1	5
CD8_250	1	1	2
CD8_251	2	4	3
CD8_252	4	1	5
CD8_253	1	1	2
CD8_254	1	1	2
CD8_255	2	4	3
CD8_256	4	1	2
CD8_257	1	1	2
CD8_258	1	1	2
CD8_259	1	1	2
CD8_260	4	1	5
CD8_261	2	4	3
CD8_262	4	1	5
CD8_263	4	4	3
CD8_264	4	1	5
CD8_265	4	1	2
CD8_266	1	1	2
CD8_267	2	4	3
CD8_268	1	1	2
CD8_269	4	1	2
CD8_270	1	1	2
CD8_271	1	1	2
CD8_272	4	1	5
CD8_273	1	1	5
CD8_274	1	1	2
CD8_275	2	4	3
CD8_276	2	4	3
CD8_277	4	1	5
CD8_278	2	4	3
CD8_279	1	1	2
CD8_280	4	4	5
CD8_281	1	1	2
CD8_282	4	1	2
CD8_283	1	1	2
CD8_284	4	1	5
CD8_285	1	1	2
CD8_286	4	1	2
CD8_287	1	1	2
