	louvain	kmeans	hc
CD4_1	1	4	1
CD4_2	1	4	4
CD4_3	4	4	1
CD4_4	1	1	4
CD4_5	4	1	1
CD4_6	1	4	4
CD4_7	4	1	1
CD4_8	1	4	4
CD4_9	4	1	1
CD4_10	4	1	1
CD4_11	1	4	4
CD4_12	4	4	1
CD4_13	4	1	1
CD4_14	1	4	4
CD4_15	1	1	1
CD4_16	1	4	4
CD4_17	1	1	4
CD4_18	4	4	1
CD4_19	1	4	4
CD4_20	1	1	4
CD4_21	4	1	1
CD4_22	4	1	1
CD4_23	4	1	1
CD4_24	1	1	4
CD4_25	1	4	4
CD4_26	1	4	1
CD4_27	1	1	1
CD4_28	1	1	4
CD4_29	4	4	1
CD4_30	4	1	1
CD4_31	1	1	4
CD4_32	1	4	4
CD4_33	1	4	4
CD4_34	1	4	4
CD4_35	1	4	4
CD4_36	4	1	1
CD4_37	1	4	4
CD4_38	4	4	4
CD4_39	1	1	1
CD4_40	1	4	4
CD4_41	1	4	4
CD4_42	4	1	1
CD4_43	1	1	4
CD4_44	1	1	1
CD4_45	4	1	1
CD4_46	1	1	4
CD4_47	1	4	4
CD4_48	1	4	4
CD4_49	4	4	1
CD4_50	1	4	4
CD4_51	1	4	4
CD4_52	1	4	4
CD4_53	1	4	4
CD4_54	1	1	4
CD4_55	1	4	4
CD4_56	1	1	4
CD4_57	1	4	4
CD4_58	4	1	1
CD4_59	4	1	1
CD4_60	4	4	1
CD4_61	4	1	1
CD4_62	1	1	1
CD4_63	1	1	4
CD4_64	1	4	4
CD4_65	4	1	1
CD4_66	1	1	1
CD4_67	1	1	4
CD4_68	4	4	1
CD4_69	1	1	4
CD4_70	1	1	4
CD4_71	1	4	4
CD4_72	4	1	1
CD4_73	2	1	1
CD4_74	4	1	1
CD4_75	1	1	4
CD4_76	4	4	1
CD4_77	1	4	1
CD4_78	4	4	1
CD4_79	1	1	4
CD4_80	4	5	5
CD4_81	1	1	4
CD4_82	4	1	1
CD4_83	1	4	4
CD4_84	1	4	4
CD4_85	1	4	4
CD4_86	1	1	4
CD4_87	1	1	4
CD4_88	4	4	1
CD4_89	1	4	4
CD4_90	1	4	4
CD4_91	4	1	1
CD4_92	1	1	4
CD4_93	4	1	1
CD4_94	4	1	1
CD4_95	1	4	4
CD4_96	1	1	4
CD4_97	1	1	4
CD4_98	1	1	1
CD4_99	1	1	4
CD4_100	1	1	1
CD4_101	1	1	4
CD4_102	4	1	1
CD4_103	1	4	1
CD4_104	1	4	4
CD4_105	1	1	4
CD4_106	4	1	1
CD4_107	1	4	4
CD4_108	1	1	1
CD4_109	1	1	4
CD4_110	1	1	4
CD4_111	1	4	4
CD4_112	4	1	1
CD4_113	1	1	4
CD4_114	1	1	4
CD4_115	4	4	1
CD4_116	1	4	4
CD4_117	1	4	4
CD4_118	1	1	4
CD4_119	1	1	1
CD4_120	1	4	4
CD4_121	1	4	4
CD4_122	1	1	4
CD4_123	1	4	4
CD4_124	1	4	4
CD4_125	1	1	4
CD4_126	1	1	1
CD4_127	4	4	1
CD4_128	1	4	4
