	louvain	kmeans	hc
CD4_1	1	5	5
CD4_2	1	0	0
CD4_3	2	0	5
CD4_4	4	0	0
CD4_5	1	5	5
CD4_6	2	0	0
CD4_7	1	3	5
CD4_8	1	5	3
CD4_9	1	5	3
CD4_10	1	5	3
CD4_11	2	0	5
CD4_12	1	0	0
CD4_13	2	0	5
CD4_14	2	0	0
CD4_15	2	3	0
CD4_16	1	5	5
CD4_17	2	3	0
CD4_18	1	3	2
CD4_19	2	0	0
CD4_20	1	5	5
CD4_21	1	5	5
CD4_22	2	0	5
CD4_23	4	0	0
CD4_24	4	0	0
CD4_25	1	0	5
CD4_26	4	3	3
CD4_27	2	0	5
CD4_28	1	0	5
CD4_29	2	0	0
CD4_30	1	5	3
CD4_31	4	0	5
CD4_32	2	3	0
CD4_33	1	5	3
CD4_34	1	3	0
CD4_35	1	5	3
CD4_36	1	0	3
CD4_37	1	0	0
CD4_38	1	5	3
CD4_39	2	0	0
CD4_40	2	0	5
CD4_41	1	5	5
CD4_42	4	5	3
CD4_43	2	0	0
CD4_44	2	5	0
CD4_45	1	0	5
CD4_46	0	0	5
CD4_47	2	5	2
CD4_48	2	3	0
CD4_49	2	0	0
CD4_50	2	0	0
CD4_51	2	3	0
CD4_52	2	0	0
CD4_53	1	0	5
CD4_54	1	5	3
CD4_55	2	0	0
CD4_56	2	0	0
CD4_57	1	5	5
CD4_58	2	0	5
CD4_59	2	0	0
CD4_60	1	3	0
CD4_61	2	0	0
CD4_62	1	0	5
CD4_63	1	5	3
CD4_64	1	5	3
CD4_65	1	3	3
CD4_66	1	3	0
CD4_67	2	3	5
CD4_68	1	5	5
CD4_69	2	3	5
CD4_70	2	0	0
CD4_71	1	5	5
CD4_72	1	5	5
CD4_73	1	5	5
CD4_74	1	3	0
CD4_75	1	5	5
CD4_76	1	5	3
CD4_77	2	0	5
CD4_78	1	5	5
CD4_79	1	5	3
CD4_80	1	5	3
CD4_81	2	0	0
CD4_82	1	5	5
CD4_83	4	3	5
CD4_84	1	5	3
CD4_85	1	5	3
CD4_86	1	5	5
CD4_87	1	0	0
CD4_88	2	0	0
CD4_89	1	5	3
CD4_90	2	0	0
CD4_91	2	3	0
CD4_92	2	0	0
CD4_93	1	3	3
CD4_94	1	3	5
CD4_95	1	5	5
CD4_96	2	0	0
CD4_97	1	5	2
CD4_98	2	0	0
CD4_99	1	0	0
CD4_100	2	0	0
CD4_101	1	5	3
CD4_102	2	0	0
CD4_103	1	5	5
CD4_104	4	0	5
CD4_105	2	3	5
CD4_106	2	0	0
CD4_107	1	5	5
CD4_108	1	0	0
CD4_109	4	3	3
CD4_110	2	0	5
CD4_111	4	0	5
CD4_112	1	5	3
CD4_113	4	0	5
CD4_114	2	5	2
CD4_115	2	5	3
CD4_116	2	0	0
CD4_117	2	0	0
CD4_118	2	0	0
CD4_119	2	0	0
