	louvain	kmeans	hc
CD4_1	0	5	2
CD4_2	0	5	5
CD4_3	0	0	2
CD4_4	1	3	1
CD4_5	0	0	1
CD4_6	5	0	2
CD4_7	0	5	5
CD4_8	0	5	5
CD4_9	0	0	2
CD4_10	1	3	1
CD4_11	5	0	2
CD4_12	5	0	2
CD4_13	0	5	5
CD4_14	0	5	1
CD4_15	5	0	5
CD4_16	0	0	2
CD4_17	1	0	2
CD4_18	0	0	2
CD4_19	0	0	2
CD4_20	0	0	5
CD4_21	0	5	5
CD4_22	0	5	5
CD4_23	0	5	5
CD4_24	1	3	1
CD4_25	5	0	2
CD4_26	0	5	5
CD4_27	5	0	2
CD4_28	0	0	1
CD4_29	0	5	5
CD4_30	5	5	5
CD4_31	0	5	5
CD4_32	0	5	5
CD4_33	5	0	2
CD4_34	0	5	5
CD4_35	0	0	2
CD4_36	5	0	2
CD4_37	0	0	2
CD4_38	0	5	5
CD4_39	1	3	5
CD4_40	0	0	2
CD4_41	1	0	1
CD4_42	0	0	2
CD4_43	1	5	1
CD4_44	1	3	2
CD4_45	1	3	1
CD4_46	0	0	2
CD4_47	0	0	2
CD4_48	0	5	5
CD4_49	0	5	5
CD4_50	1	0	1
CD4_51	5	0	2
CD4_52	1	3	1
CD4_53	0	5	5
CD4_54	5	0	2
CD4_55	0	5	1
CD4_56	0	0	2
CD4_57	5	0	2
CD4_58	0	5	2
CD4_59	0	0	2
CD4_60	0	0	2
CD4_61	0	5	1
CD4_62	0	0	2
CD4_63	5	5	2
CD4_64	5	0	2
CD4_65	0	5	5
CD4_66	0	0	2
CD4_67	0	5	2
CD4_68	0	0	2
CD4_69	0	5	5
CD4_70	1	3	1
CD4_71	0	5	2
CD4_72	5	0	2
CD4_73	5	5	2
CD4_74	0	0	5
CD4_75	0	5	5
CD4_76	0	5	2
CD4_77	0	0	2
CD4_78	0	5	5
CD4_79	0	0	1
CD4_80	0	5	5
CD4_81	0	5	2
CD4_82	0	5	5
CD4_83	0	5	2
CD4_84	0	5	5
CD4_85	1	5	1
CD4_86	0	5	5
CD4_87	0	0	2
CD4_88	0	5	1
CD4_89	0	5	1
CD4_90	5	0	2
CD4_91	0	5	1
CD4_92	0	0	2
CD4_93	1	0	5
CD4_94	0	5	5
CD4_95	0	5	5
CD4_96	0	5	5
CD4_97	0	5	5
CD4_98	1	3	1
CD4_99	5	5	2
CD4_100	1	3	1
CD4_101	1	3	1
CD4_102	0	5	2
CD4_103	0	0	2
CD4_104	0	5	5
CD4_105	5	0	2
CD4_106	0	0	2
CD4_107	0	0	2
CD4_108	0	0	2
CD4_109	0	3	1
CD4_110	5	0	2
CD4_111	0	0	1
CD4_112	5	0	2
CD4_113	0	5	5
CD4_114	0	0	2
CD4_115	0	5	5
CD4_116	0	5	5
CD4_117	0	5	5
CD4_118	5	0	2
CD4_119	0	5	5
CD4_120	0	5	2
CD4_121	0	0	2
CD4_122	0	5	5
CD4_123	5	0	2
CD4_124	0	5	1
CD4_125	0	5	2
CD4_126	0	5	1
