	louvain	kmeans	hc
CD4_1	1	1	3
CD4_2	1	1	3
CD4_3	3	5	1
CD4_4	1	3	3
CD4_5	1	1	3
CD4_6	1	1	3
CD4_7	3	5	1
CD4_8	1	3	3
CD4_9	3	5	1
CD4_10	3	5	1
CD4_11	3	5	1
CD4_12	3	5	1
CD4_13	1	1	3
CD4_14	1	1	3
CD4_15	1	1	3
CD4_16	3	5	1
CD4_17	3	5	1
CD4_18	3	5	1
CD4_19	3	5	1
CD4_20	3	5	1
CD4_21	3	5	1
CD4_22	3	5	1
CD4_23	1	1	3
CD4_24	3	5	1
CD4_25	3	5	1
CD4_26	1	1	3
CD4_27	1	1	3
CD4_28	3	5	1
CD4_29	3	5	1
CD4_30	3	5	1
CD4_31	3	5	1
CD4_32	1	1	1
CD4_33	1	1	1
CD4_34	3	5	1
CD4_35	1	1	3
CD4_36	3	5	1
CD4_37	3	5	1
CD4_38	1	1	3
CD4_39	1	1	3
CD4_40	3	5	1
CD4_41	3	5	1
CD4_42	1	3	3
CD4_43	3	5	1
CD4_44	1	1	3
CD4_45	3	5	1
CD4_46	1	1	3
CD4_47	1	1	3
CD4_48	1	1	3
CD4_49	3	5	1
CD4_50	3	1	1
CD4_51	1	1	3
CD4_52	3	5	1
CD4_53	1	1	1
CD4_54	3	5	1
CD4_55	3	5	1
CD4_56	3	5	1
CD4_57	3	5	1
CD4_58	1	1	3
CD4_59	3	5	1
CD4_60	3	5	1
CD4_61	1	1	3
CD4_62	1	1	3
CD4_63	1	1	1
CD4_64	1	3	3
CD4_65	3	1	1
CD4_66	3	5	1
CD4_67	3	5	1
CD4_68	1	1	3
CD4_69	1	1	1
CD4_70	3	5	1
CD4_71	3	5	1
CD4_72	3	5	1
CD4_73	3	5	1
CD4_74	1	1	3
CD4_75	3	1	1
CD4_76	3	5	1
CD4_77	3	5	1
CD4_78	1	1	3
CD4_79	1	1	3
CD4_80	3	5	1
CD4_81	3	5	1
CD4_82	3	5	1
CD4_83	3	5	1
CD4_84	1	1	3
CD4_85	3	5	1
CD4_86	1	1	3
CD4_87	3	5	1
CD4_88	3	5	1
CD4_89	3	5	1
CD4_90	1	1	3
CD4_91	3	5	1
CD4_92	3	5	1
CD4_93	3	5	1
CD4_94	1	3	3
CD4_95	1	1	3
CD4_96	3	5	1
CD4_97	3	5	1
CD4_98	1	3	3
CD4_99	1	1	3
CD4_100	1	1	3
CD4_101	3	5	1
CD4_102	3	5	1
CD4_103	1	1	3
CD4_104	3	1	3
CD4_105	3	5	1
CD4_106	3	5	1
CD4_107	3	5	1
CD4_108	3	5	1
CD4_109	3	5	1
CD4_110	3	5	1
CD4_111	3	5	1
CD4_112	1	1	3
CD4_113	1	1	3
CD4_114	1	1	3
