	louvain	kmeans	hc
CD4_1	1	4	4
CD4_2	3	2	0
CD4_3	3	2	0
CD4_4	4	5	0
CD4_5	4	4	1
CD4_6	1	5	4
CD4_7	4	5	4
CD4_8	3	5	0
CD4_9	1	5	4
CD4_10	4	5	4
CD4_11	1	4	1
CD4_12	4	5	0
CD4_13	3	5	0
CD4_14	4	5	0
CD4_15	4	5	0
CD4_16	4	5	4
CD4_17	3	2	0
CD4_18	4	5	3
CD4_19	3	5	0
CD4_20	1	4	4
CD4_21	4	4	4
CD4_22	4	5	0
CD4_23	3	2	0
CD4_24	1	5	4
CD4_25	4	5	4
CD4_26	4	5	0
CD4_27	4	5	0
CD4_28	3	2	0
CD4_29	1	5	4
CD4_30	3	2	0
CD4_31	1	5	4
CD4_32	4	5	0
CD4_33	1	5	4
CD4_34	1	4	4
CD4_35	3	5	0
CD4_36	4	5	0
CD4_37	1	4	4
CD4_38	3	2	0
CD4_39	4	5	0
CD4_40	3	2	0
CD4_41	3	2	0
CD4_42	1	4	4
CD4_43	1	4	4
CD4_44	1	4	4
CD4_45	1	4	4
CD4_46	4	5	0
CD4_47	3	5	0
CD4_48	1	5	4
CD4_49	1	4	4
CD4_50	1	4	4
CD4_51	1	4	1
CD4_52	3	2	0
CD4_53	1	4	0
CD4_54	3	5	0
CD4_55	4	5	0
CD4_56	4	2	0
CD4_57	1	4	1
CD4_58	4	5	4
CD4_59	4	5	4
CD4_60	1	4	1
CD4_61	1	5	4
CD4_62	1	5	4
CD4_63	1	4	4
CD4_64	4	5	4
CD4_65	3	2	0
CD4_66	3	2	0
CD4_67	1	4	3
CD4_68	3	2	0
CD4_69	4	5	0
CD4_70	1	4	4
CD4_71	3	5	0
CD4_72	4	5	0
CD4_73	4	5	0
CD4_74	1	4	4
CD4_75	4	5	0
CD4_76	3	2	0
CD4_77	1	4	4
CD4_78	4	5	0
CD4_79	4	5	0
CD4_80	4	4	4
CD4_81	3	2	0
CD4_82	1	5	4
CD4_83	3	2	0
CD4_84	1	4	4
CD4_85	1	5	0
CD4_86	3	2	0
CD4_87	1	5	4
CD4_88	3	2	0
CD4_89	3	2	0
CD4_90	3	2	0
CD4_91	1	4	4
CD4_92	1	4	4
CD4_93	4	5	0
CD4_94	4	5	0
CD4_95	1	5	4
CD4_96	3	5	0
CD4_97	3	2	0
CD4_98	4	5	0
CD4_99	1	4	4
CD4_100	1	4	3
CD4_101	4	5	4
CD4_102	4	5	4
CD4_103	1	4	4
CD4_104	1	4	4
CD4_105	4	5	0
CD4_106	1	4	4
CD4_107	3	2	0
CD4_108	1	4	4
CD4_109	4	5	4
CD4_110	4	3	0
CD4_111	3	5	0
CD4_112	3	5	0
CD4_113	3	5	0
CD4_114	3	2	0
CD4_115	0	1	3
CD4_116	4	5	0
CD4_117	1	4	2
CD4_118	3	2	0
CD4_119	3	2	5
CD4_120	1	4	1
CD4_121	1	4	4
CD4_122	1	5	4
CD4_123	3	5	0
CD4_124	3	5	4
CD4_125	3	5	0
CD4_126	4	5	0
CD4_127	1	5	4
CD4_128	3	2	0
CD4_129	1	4	1
CD4_130	1	4	4
CD4_131	4	5	0
CD4_132	3	2	0
CD4_133	1	4	4
CD4_134	3	5	0
CD4_135	3	2	0
CD4_136	4	5	0
CD4_137	1	4	1
CD4_138	4	5	0
CD4_139	3	2	0
CD4_140	1	4	1
CD4_141	4	5	0
CD4_142	1	4	4
CD4_143	3	2	0
CD4_144	1	2	4
CD4_145	1	5	0
CD4_146	1	4	4
CD4_147	3	2	0
CD4_148	1	4	4
CD4_149	4	5	4
CD4_150	1	2	4
CD4_151	4	5	4
CD4_152	4	5	3
CD4_153	3	5	0
CD4_154	1	4	1
CD4_155	3	2	0
CD4_156	3	5	0
CD4_157	3	2	0
CD4_158	3	5	0
CD4_159	4	5	1
CD4_160	1	4	4
CD4_161	1	5	4
CD4_162	3	2	0
CD4_163	4	5	0
CD4_164	3	2	0
CD4_165	4	5	4
CD4_166	3	2	0
CD4_167	4	5	0
CD4_168	4	5	0
CD4_169	4	2	0
CD4_170	3	2	0
CD4_171	4	5	0
CD4_172	3	5	0
CD4_173	3	5	0
CD4_174	1	4	1
CD4_175	0	2	0
CD4_176	1	5	4
CD4_177	3	2	0
CD4_178	1	4	1
CD4_179	4	5	4
CD4_180	3	2	0
CD4_181	3	2	0
CD4_182	3	2	0
CD4_183	1	4	4
CD4_184	1	2	4
CD4_185	4	5	4
CD4_186	4	5	4
CD4_187	1	5	4
CD4_188	1	4	1
CD4_189	1	5	4
CD4_190	4	5	0
CD4_191	4	5	0
CD4_192	3	5	0
CD4_193	3	2	0
CD4_194	3	2	0
CD4_195	3	2	0
CD4_196	1	4	4
CD4_197	4	5	4
CD4_198	3	2	0
CD4_199	3	2	0
CD4_200	4	5	0
CD8_201	1	4	4
CD8_202	3	2	4
CD8_203	4	5	4
CD8_204	4	5	4
CD8_205	3	2	0
CD8_206	3	2	0
CD8_207	4	5	0
CD8_208	3	2	0
CD8_209	1	4	4
CD8_210	4	5	0
CD8_211	1	4	4
CD8_212	1	4	4
CD8_213	1	4	4
CD8_214	3	2	0
CD8_215	4	5	0
CD8_216	3	2	0
CD8_217	3	2	0
CD8_218	3	2	0
CD8_219	3	2	4
CD8_220	3	2	0
CD8_221	1	4	4
CD8_222	1	4	4
CD8_223	4	5	0
CD8_224	1	4	4
CD8_225	1	4	4
CD8_226	4	5	4
CD8_227	3	2	0
CD8_228	3	2	0
CD8_229	3	5	0
CD8_230	4	5	0
CD8_231	4	4	0
CD8_232	3	5	4
CD8_233	1	4	1
CD8_234	3	2	0
CD8_235	3	2	0
CD8_236	4	5	0
CD8_237	3	2	0
CD8_238	1	5	4
CD8_239	1	4	1
CD8_240	1	4	4
CD8_241	3	5	0
CD8_242	3	2	0
CD8_243	3	5	0
CD8_244	1	4	1
CD8_245	1	4	4
CD8_246	4	5	4
CD8_247	3	5	4
CD8_248	3	2	0
CD8_249	4	5	0
CD8_250	3	2	0
CD8_251	4	4	4
CD8_252	1	4	4
CD8_253	4	5	0
CD8_254	1	2	0
CD8_255	1	4	1
CD8_256	4	5	4
CD8_257	1	4	4
CD8_258	1	5	4
CD8_259	1	4	1
CD8_260	4	2	4
CD8_261	4	5	4
CD8_262	4	5	0
CD8_263	4	5	4
CD8_264	4	5	0
CD8_265	1	4	4
CD8_266	3	2	0
CD8_267	1	5	4
CD8_268	1	2	0
CD8_269	3	2	0
CD8_270	4	5	4
CD8_271	3	2	0
CD8_272	3	2	0
CD8_273	1	4	4
CD8_274	4	5	4
CD8_275	3	2	0
CD8_276	0	2	0
CD8_277	4	4	4
CD8_278	1	4	4
CD8_279	4	5	4
CD8_280	4	5	0
CD8_281	3	2	4
CD8_282	4	5	0
CD8_283	1	4	4
CD8_284	3	2	0
CD8_285	1	5	4
CD8_286	4	5	4
CD8_287	1	5	4
CD8_288	3	5	0
CD8_289	4	5	0
CD8_290	3	2	0
CD8_291	3	2	0
CD8_292	1	2	3
CD8_293	3	2	0
CD8_294	1	4	4
CD8_295	3	5	0
CD8_296	1	4	4
CD8_297	4	5	0
CD8_298	5	4	1
CD8_299	4	4	4
CD8_300	4	5	0
CD8_301	3	2	0
CD8_302	4	4	0
CD8_303	4	5	4
CD8_304	1	2	0
CD8_305	3	2	0
CD8_306	4	5	4
CD8_307	3	2	0
CD8_308	3	2	0
CD8_309	1	4	1
CD8_310	1	4	4
CD8_311	3	2	0
CD8_312	3	2	0
CD8_313	1	4	0
CD8_314	1	4	4
CD8_315	4	5	4
CD8_316	3	2	0
CD8_317	1	4	4
CD8_318	4	4	4
CD8_319	4	5	0
CD8_320	3	5	4
CD8_321	3	2	0
CD8_322	3	2	0
CD8_323	3	2	0
CD8_324	1	5	0
CD8_325	4	5	0
CD8_326	1	4	4
CD8_327	3	2	0
CD8_328	1	4	4
CD8_329	1	4	4
CD8_330	1	5	4
CD8_331	1	4	4
CD8_332	1	4	4
CD8_333	4	5	0
CD8_334	1	4	4
CD8_335	3	2	4
CD8_336	4	5	0
CD8_337	4	5	4
CD8_338	1	4	4
CD8_339	4	5	4
CD8_340	3	5	0
CD8_341	4	5	0
CD8_342	1	4	4
CD8_343	1	4	4
CD8_344	4	5	4
CD8_345	1	4	4
CD8_346	3	2	0
CD8_347	4	5	0
CD8_348	3	2	0
CD8_349	1	5	4
CD8_350	3	2	0
CD8_351	1	4	4
CD8_352	3	5	0
CD8_353	3	5	0
CD8_354	3	2	0
CD8_355	1	4	4
CD8_356	1	4	4
CD8_357	4	5	4
CD8_358	3	2	0
CD8_359	1	5	4
CD8_360	3	2	0
CD8_361	3	2	0
CD8_362	3	2	0
CD8_363	3	2	0
CD8_364	3	2	0
CD8_365	4	1	3
CD8_366	1	5	4
CD8_367	3	5	4
CD8_368	3	2	0
CD8_369	3	2	0
CD8_370	3	2	0
CD8_371	1	4	4
CD8_372	1	5	4
CD8_373	3	2	0
CD8_374	3	5	0
CD8_375	4	5	4
CD8_376	1	5	0
CD8_377	3	2	0
CD8_378	4	5	0
CD8_379	3	2	0
CD8_380	3	2	0
CD8_381	4	2	0
CD8_382	3	2	0
CD8_383	3	5	0
CD8_384	3	2	0
CD8_385	1	4	4
CD8_386	3	5	4
CD8_387	3	2	0
CD8_388	4	5	0
CD8_389	3	2	0
CD8_390	1	5	4
CD8_391	4	5	4
CD8_392	1	4	4
CD8_393	1	4	1
CD8_394	4	5	4
CD8_395	3	2	0
CD8_396	1	5	4
CD8_397	4	5	4
CD8_398	3	2	0
CD8_399	4	5	4
CD8_400	3	2	0
CMP_401	5	3	1
CMP_402	0	1	3
CMP_403	5	3	1
CMP_404	0	1	3
CMP_405	5	3	1
CMP_406	0	1	3
CMP_407	5	3	1
CMP_408	0	3	1
CMP_409	5	3	1
CMP_410	5	3	3
CMP_411	0	1	3
CMP_412	0	1	3
CMP_413	0	1	3
CMP_414	1	3	1
CMP_415	0	3	3
CMP_416	0	3	3
CMP_417	0	1	3
CMP_418	0	1	1
CMP_419	5	3	1
CMP_420	5	3	4
CMP_421	0	2	3
CMP_422	5	3	3
CMP_423	0	1	3
CMP_424	0	1	3
CMP_425	0	1	3
CMP_426	0	1	3
CMP_427	0	3	1
CMP_428	0	3	1
CMP_429	0	1	3
CMP_430	0	3	1
CMP_431	0	1	3
CMP_432	0	1	4
CMP_433	5	3	3
CMP_434	5	3	1
CMP_435	0	1	3
CMP_436	0	1	3
CMP_437	5	3	1
CMP_438	0	1	3
CMP_439	5	3	1
CMP_440	0	3	3
CMP_441	5	3	1
CMP_442	5	3	1
CMP_443	0	1	3
CMP_444	0	3	2
CMP_445	0	1	3
CMP_446	0	1	3
CMP_447	0	3	1
CMP_448	0	1	4
CMP_449	0	1	3
CMP_450	0	1	3
CMP_451	0	1	3
CMP_452	0	3	1
CMP_453	5	3	1
CMP_454	0	1	3
CMP_455	0	1	3
CMP_456	0	1	3
CMP_457	5	3	3
CMP_458	5	3	1
CMP_459	0	1	3
CMP_460	5	3	3
CMP_461	0	3	3
CMP_462	0	1	3
CMP_463	0	1	3
CMP_464	0	1	3
CMP_465	5	3	1
CMP_466	0	1	3
CMP_467	5	3	1
CMP_468	2	3	3
CMP_469	0	1	5
CMP_470	0	1	3
CMP_471	0	3	1
CMP_472	0	1	3
CMP_473	0	1	3
CMP_474	5	3	3
CMP_475	5	1	3
CMP_476	0	3	3
CMP_477	5	3	1
CMP_478	0	3	3
CMP_479	0	3	3
CMP_480	5	3	1
CMP_481	5	3	3
CMP_482	5	3	1
CMP_483	0	1	3
CMP_484	0	1	3
CMP_485	5	3	1
CMP_486	0	1	3
CMP_487	0	1	3
CMP_488	5	3	3
CMP_489	0	1	3
CMP_490	0	3	1
CMP_491	0	1	3
CMP_492	0	1	3
CMP_493	0	1	3
CMP_494	0	1	3
CMP_495	5	3	3
CMP_496	0	1	3
CMP_497	0	3	3
CMP_498	0	3	3
CMP_499	0	1	0
CMP_500	5	3	1
CMP_501	0	3	1
CMP_502	0	1	3
CMP_503	5	3	1
CMP_504	0	3	3
