	louvain	kmeans	hc
CD4_1	2	0	0
CD4_2	2	0	0
CD4_3	1	3	0
CD4_4	1	5	3
CD4_5	1	3	3
CD4_6	4	2	4
CD4_7	2	0	0
CD4_8	1	3	3
CD4_9	0	1	2
CD4_10	1	2	3
CD4_11	2	0	0
CD4_12	4	4	0
CD4_13	1	3	3
CD4_14	0	1	2
CD4_15	0	2	4
CD4_16	4	4	1
CD4_17	4	4	2
CD4_18	0	1	4
CD4_19	0	5	1
CD4_20	4	4	2
CD4_21	3	2	0
CD4_22	5	2	1
CD4_23	1	2	4
CD4_24	0	1	2
CD4_25	1	3	3
CD4_26	0	5	1
CD4_27	1	3	3
CD4_28	4	4	0
CD4_29	1	2	0
CD4_30	1	3	3
CD4_31	1	3	3
CD4_32	2	4	0
CD4_33	3	2	0
CD4_34	2	0	0
CD4_35	5	5	5
CD4_36	3	2	1
CD4_37	2	4	1
CD4_38	1	2	3
CD4_39	2	0	3
CD4_40	3	5	1
CD4_41	1	2	3
CD4_42	1	3	3
CD4_43	1	2	1
CD4_44	5	5	2
CD4_45	0	1	4
CD4_46	0	5	5
CD4_47	1	3	3
CD4_48	3	0	1
CD4_49	0	1	2
CD4_50	0	1	1
CD4_51	0	1	3
CD4_52	5	5	3
CD4_53	5	5	5
CD4_54	3	2	0
CD4_55	0	2	1
CD4_56	2	5	0
CD4_57	0	1	4
CD4_58	3	2	0
CD4_59	2	4	0
CD4_60	4	4	5
CD4_61	4	4	1
CD4_62	2	4	5
CD4_63	1	0	0
CD4_64	1	3	3
CD4_65	0	2	4
CD4_66	3	4	1
CD4_67	1	3	5
CD4_68	1	2	1
CD4_69	2	3	0
CD4_70	2	4	0
CD4_71	1	2	4
CD4_72	2	5	0
CD4_73	0	1	4
CD4_74	3	2	0
CD4_75	1	5	1
CD4_76	2	0	0
CD4_77	3	2	5
CD4_78	3	3	3
CD4_79	1	3	3
CD4_80	2	4	5
CD4_81	2	0	0
CD4_82	3	5	1
CD4_83	1	3	3
CD4_84	5	5	1
CD4_85	0	1	1
CD4_86	1	3	3
CD4_87	0	2	4
CD4_88	1	3	3
CD4_89	1	3	1
CD4_90	2	0	0
CD4_91	1	3	3
CD4_92	0	1	2
CD4_93	0	1	1
CD4_94	1	3	3
CD4_95	4	4	0
CD4_96	1	2	0
CD4_97	5	5	2
CD4_98	0	1	4
CD4_99	0	1	1
CD4_100	1	3	3
CD4_101	0	1	1
CD4_102	2	4	1
CD4_103	0	1	4
CD4_104	5	5	3
CD4_105	1	3	3
CD4_106	0	1	2
CD4_107	2	4	0
CD4_108	0	4	1
CD4_109	1	3	3
CD4_110	4	4	1
CD4_111	1	3	0
CD4_112	0	2	4
CD4_113	1	3	5
CD4_114	1	3	3
CD4_115	0	4	1
CD4_116	4	5	0
CD4_117	0	1	4
CD4_118	1	3	3
CD4_119	1	3	3
CD4_120	4	1	4
CD4_121	4	2	1
CD4_122	0	1	1
CD4_123	3	2	1
CD4_124	2	0	1
CD4_125	0	5	1
CD4_126	4	4	5
CD4_127	0	2	1
CD4_128	0	5	1
CD4_129	0	2	4
CD4_130	4	1	1
CD4_131	5	5	3
CD4_132	1	3	1
CD4_133	0	1	2
CD4_134	0	1	1
CD4_135	5	5	0
CD4_136	1	3	3
CD4_137	3	2	3
CD4_138	1	2	0
CD4_139	1	2	0
CD4_140	4	2	0
CD4_141	0	1	1
CD4_142	5	3	1
CD4_143	0	2	1
CD4_144	1	5	0
CD4_145	1	2	0
CD4_146	4	5	1
CD4_147	1	0	0
CD4_148	0	1	2
CD4_149	0	1	4
CD4_150	5	5	1
CD4_151	3	2	1
CD4_152	1	3	3
CD4_153	1	3	3
CD4_154	0	1	4
CD4_155	2	0	0
CD4_156	4	4	0
CD4_157	2	0	3
CD4_158	0	2	1
CD4_159	0	2	0
CD4_160	1	3	3
CD4_161	2	0	0
CD4_162	3	3	3
CD4_163	0	1	2
CD4_164	1	3	3
CD4_165	1	2	3
CD4_166	1	3	3
CD4_167	1	5	1
CD4_168	1	5	1
CD4_169	0	5	1
CD4_170	1	3	3
CD4_171	0	1	1
CD4_172	4	4	4
CD4_173	3	3	0
CD4_174	0	5	2
CD4_175	1	3	0
