	louvain	kmeans	hc
CD4_1	1	4	1
CD4_2	1	5	1
CD4_3	4	0	2
CD4_4	2	4	1
CD4_5	1	4	1
CD4_6	1	5	0
CD4_7	1	5	0
CD4_8	2	4	1
CD4_9	1	5	0
CD4_10	2	4	1
CD4_11	1	5	0
CD4_12	1	5	1
CD4_13	1	5	0
CD4_14	1	5	0
CD4_15	1	5	0
CD4_16	1	5	0
CD4_17	4	0	2
CD4_18	5	5	0
CD4_19	1	4	1
CD4_20	2	4	1
CD4_21	4	5	2
CD4_22	2	4	1
CD4_23	4	5	2
CD4_24	4	5	2
CD4_25	4	5	0
CD4_26	2	4	1
CD4_27	1	5	1
CD4_28	1	4	1
CD4_29	0	5	2
CD4_30	2	4	1
CD4_31	4	0	0
CD4_32	4	5	2
CD4_33	1	4	1
CD4_34	4	0	2
CD4_35	1	5	0
CD4_36	1	5	0
CD4_37	4	5	2
CD4_38	1	4	1
CD4_39	1	4	1
CD4_40	4	5	2
CD4_41	1	5	1
CD4_42	2	4	1
CD4_43	2	4	1
CD4_44	4	5	2
CD4_45	4	5	0
CD4_46	2	1	1
CD4_47	2	4	1
CD4_48	1	5	1
CD4_49	1	5	1
CD4_50	1	4	1
CD4_51	1	5	0
CD4_52	5	4	0
CD4_53	4	5	0
CD4_54	1	5	0
CD4_55	4	5	0
CD4_56	1	5	1
CD4_57	1	5	0
CD4_58	2	4	1
CD4_59	1	5	0
CD4_60	1	4	1
CD4_61	2	4	1
CD4_62	2	4	1
CD4_63	4	5	0
CD4_64	2	4	1
CD4_65	1	5	1
CD4_66	2	4	0
CD4_67	1	4	1
CD4_68	1	5	0
CD4_69	1	5	0
CD4_70	4	5	2
CD4_71	1	5	0
CD4_72	1	4	1
CD4_73	1	4	1
CD4_74	1	5	1
CD4_75	4	5	2
CD4_76	1	5	0
CD4_77	1	5	1
CD4_78	1	3	1
CD4_79	1	5	0
CD4_80	0	0	2
CD4_81	4	5	2
CD4_82	4	2	2
CD4_83	4	5	2
CD4_84	1	4	1
CD4_85	1	5	0
CD4_86	1	4	1
CD4_87	4	0	2
CD4_88	1	4	1
CD4_89	1	5	1
CD4_90	1	5	1
CD4_91	4	5	2
CD4_92	1	4	1
CD4_93	4	5	2
CD4_94	2	4	1
CD4_95	2	4	1
CD4_96	2	4	1
CD4_97	1	5	0
CD4_98	1	4	1
CD4_99	1	4	1
CD4_100	1	5	0
CD4_101	1	5	1
CD4_102	1	5	0
CD4_103	1	5	0
CD4_104	1	5	0
CD4_105	1	5	0
CD4_106	1	4	1
CD4_107	1	4	1
CD4_108	4	5	0
CD4_109	0	0	2
CD4_110	1	5	0
CD4_111	2	4	1
CD4_112	1	5	0
CD4_113	1	5	0
CD4_114	1	4	1
CD4_115	4	5	0
