	louvain	kmeans	hc
CD4_1	0	0	1
CD4_2	4	0	3
CD4_3	3	5	0
CD4_4	4	0	3
CD4_5	0	2	1
CD4_6	0	2	1
CD4_7	0	2	1
CD4_8	3	0	3
CD4_9	3	5	3
CD4_10	0	4	1
CD4_11	4	0	3
CD4_12	3	2	0
CD4_13	4	5	0
CD4_14	1	1	0
CD4_15	0	2	1
CD4_16	4	0	1
CD4_17	4	5	3
CD4_18	0	2	1
CD4_19	4	0	1
CD4_20	0	2	1
CD4_21	4	5	0
CD4_22	0	2	1
CD4_23	3	5	0
CD4_24	3	2	3
CD4_25	4	5	3
CD4_26	2	0	1
CD4_27	0	4	5
CD4_28	4	0	3
CD4_29	4	0	3
CD4_30	3	2	1
CD4_31	3	2	3
CD4_32	0	2	3
CD4_33	0	2	1
CD4_34	4	0	3
CD4_35	0	2	1
CD4_36	4	5	3
CD4_37	4	5	0
CD4_38	3	2	3
CD4_39	0	2	1
CD4_40	4	0	0
CD4_41	3	5	0
CD4_42	0	4	1
CD4_43	0	2	1
CD4_44	0	2	1
CD4_45	3	5	0
CD4_46	0	4	5
CD4_47	0	4	5
CD4_48	4	1	4
CD4_49	0	2	1
CD4_50	0	2	1
CD4_51	3	5	0
CD4_52	3	0	3
CD4_53	3	2	0
CD4_54	0	2	1
CD4_55	0	2	1
CD4_56	4	0	3
CD4_57	3	2	1
CD4_58	3	2	3
CD4_59	3	2	0
CD4_60	3	5	3
CD4_61	4	0	3
CD4_62	0	4	1
CD4_63	4	0	3
CD4_64	0	4	1
CD4_65	0	2	1
CD4_66	0	4	5
CD4_67	0	4	1
CD4_68	3	5	0
CD4_69	4	0	3
CD4_70	0	2	1
CD4_71	0	2	3
CD4_72	0	4	1
CD4_73	0	2	1
CD4_74	0	0	3
CD4_75	3	2	0
CD4_76	4	5	3
CD4_77	3	2	3
CD4_78	4	0	3
CD4_79	3	5	3
CD4_80	3	5	0
CD4_81	4	2	3
CD4_82	3	5	0
CD4_83	4	0	3
CD4_84	0	2	1
CD4_85	3	5	0
CD4_86	0	4	1
CD4_87	3	2	3
CD4_88	0	4	5
CD4_89	0	2	1
CD4_90	4	0	3
CD4_91	3	2	0
CD4_92	3	2	3
CD4_93	3	5	0
CD4_94	0	4	1
CD4_95	0	4	1
CD4_96	0	2	3
CD4_97	0	2	1
CD4_98	0	2	1
CD4_99	3	2	0
CD4_100	4	1	0
CD4_101	3	2	3
CD4_102	4	0	3
CD4_103	3	1	0
CD4_104	3	2	3
CD4_105	4	0	3
CD4_106	0	2	3
CD4_107	0	2	3
CD4_108	3	2	3
CD4_109	4	0	3
CD4_110	0	0	1
CD4_111	0	0	1
CD4_112	3	0	3
CD4_113	0	2	3
CD4_114	0	4	5
CD4_115	0	2	3
CD4_116	0	2	1
CD4_117	3	5	0
CD4_118	4	5	3
CD4_119	1	1	0
CD4_120	0	2	3
CD4_121	0	4	5
CD4_122	0	2	1
CD4_123	3	5	3
CD4_124	0	4	5
CD4_125	0	2	1
CD4_126	0	0	3
CD4_127	0	2	1
CD4_128	0	2	1
CD4_129	0	2	1
CD4_130	3	2	0
CD4_131	0	2	1
CD4_132	4	0	3
CD4_133	5	3	2
CD4_134	0	4	1
CD4_135	3	5	0
CD4_136	0	4	1
CD4_137	0	0	1
CD4_138	4	5	3
CD4_139	1	5	0
CD4_140	3	5	0
CD4_141	4	0	3
CD4_142	4	5	0
CD4_143	0	2	1
CD4_144	0	4	1
CD4_145	4	2	3
CD4_146	3	5	0
CD4_147	3	2	3
CD4_148	0	4	5
CD4_149	3	2	3
CD4_150	3	5	0
CD4_151	0	4	1
CD4_152	0	0	1
CD4_153	0	2	1
CD4_154	0	2	3
CD4_155	4	0	3
CD4_156	0	4	1
CD4_157	4	5	0
CD4_158	4	0	3
CD4_159	0	4	5
CD4_160	0	0	1
CD4_161	1	5	0
CD4_162	0	4	1
CD4_163	0	2	1
CD4_164	4	0	3
CD4_165	0	4	5
CD4_166	0	4	1
CD4_167	3	2	3
CD4_168	0	2	1
CD4_169	4	5	0
CD4_170	0	0	1
CD4_171	0	4	5
CD4_172	0	2	1
CD4_173	4	0	3
CD4_174	4	0	3
CD4_175	1	5	0
CD4_176	0	2	1
CD4_177	1	1	0
CD4_178	3	5	0
CD4_179	4	5	0
CD4_180	0	4	1
CD4_181	4	0	1
CD4_182	0	4	1
CD4_183	0	4	1
CD4_184	3	5	0
CD4_185	1	3	0
CD4_186	3	5	0
CD4_187	4	0	3
CD4_188	0	0	1
CD4_189	0	4	1
CD4_190	4	1	0
CD4_191	4	0	3
CD4_192	4	0	3
CD4_193	3	5	0
CD4_194	3	2	0
CD4_195	0	4	5
CD4_196	3	2	3
CD4_197	0	4	1
CD4_198	0	2	1
CD4_199	4	0	3
CD4_200	1	5	0
CD8_201	4	0	3
CD8_202	0	2	1
CD8_203	2	0	4
CD8_204	4	0	3
CD8_205	3	5	0
CD8_206	0	4	3
CD8_207	0	2	1
CD8_208	0	2	1
CD8_209	0	2	1
CD8_210	0	4	5
CD8_211	0	2	3
CD8_212	0	2	1
CD8_213	4	0	3
CD8_214	4	0	1
CD8_215	0	2	1
CD8_216	3	2	3
CD8_217	4	0	1
CD8_218	0	4	1
CD8_219	4	0	3
CD8_220	3	5	0
CD8_221	0	2	1
CD8_222	0	4	1
CD8_223	0	4	1
CD8_224	0	2	1
CD8_225	4	0	3
CD8_226	4	0	1
CD8_227	3	2	3
CD8_228	0	0	1
CD8_229	0	2	1
CD8_230	0	4	1
CD8_231	0	2	1
CD8_232	0	4	1
CD8_233	1	5	0
CD8_234	1	5	0
CD8_235	4	5	0
CD8_236	3	2	3
CD8_237	0	4	5
CD8_238	3	2	0
CD8_239	1	3	2
CD8_240	3	5	0
CD8_241	0	4	1
CD8_242	1	3	0
CD8_243	4	0	1
CD8_244	3	5	0
CD8_245	4	0	3
CD8_246	0	4	1
CD8_247	0	2	1
CD8_248	0	4	5
CD8_249	0	2	1
CD8_250	0	0	1
CD8_251	0	2	1
CD8_252	0	4	1
CD8_253	4	0	3
CD8_254	3	5	0
CD8_255	3	5	0
CD8_256	3	2	3
CD8_257	3	5	0
CD8_258	3	5	0
CD8_259	4	0	3
CD8_260	4	0	3
CD8_261	0	4	1
CD8_262	4	0	1
CD8_263	1	5	0
CD8_264	4	5	0
CD8_265	3	5	0
CD8_266	0	2	1
CD8_267	0	0	1
CD8_268	3	5	3
CD8_269	0	4	5
CD8_270	0	4	1
CD8_271	3	2	3
CD8_272	1	5	0
CD8_273	0	2	3
CD8_274	0	4	1
CD8_275	4	0	3
CD8_276	0	2	1
CD8_277	0	2	1
CD8_278	0	4	5
CD8_279	4	5	0
CD8_280	0	2	3
