	louvain	kmeans	hc
CD4_1	0	0	0
CD4_2	4	0	0
CD4_3	1	0	0
CD4_4	4	0	0
CD4_5	2	3	4
CD4_6	3	4	2
CD4_7	2	5	3
CD4_8	1	0	0
CD4_9	1	0	0
CD4_10	0	0	0
CD4_11	1	0	0
CD4_12	2	3	4
CD4_13	0	0	0
CD4_14	2	5	3
CD4_15	0	0	0
CD4_16	0	0	0
CD4_17	3	4	2
CD4_18	3	4	2
CD4_19	0	0	0
CD4_20	0	0	0
CD4_21	1	0	0
CD4_22	0	0	0
CD4_23	0	3	4
CD4_24	0	0	0
CD4_25	1	0	0
CD4_26	0	0	0
CD4_27	1	0	0
CD4_28	0	3	4
CD4_29	0	0	0
CD4_30	1	0	0
CD4_31	0	0	0
CD4_32	0	0	0
CD4_33	1	0	0
CD4_34	0	0	0
CD4_35	0	0	0
CD4_36	0	0	0
CD4_37	1	0	0
CD4_38	1	0	0
CD4_39	0	0	0
CD4_40	4	0	0
CD4_41	1	0	0
CD4_42	1	0	0
CD4_43	1	0	0
CD4_44	1	2	1
CD4_45	1	0	0
CD4_46	0	0	0
CD4_47	0	3	4
CD4_48	0	0	0
CD4_49	0	0	0
CD4_50	0	0	0
CD4_51	0	0	0
CD4_52	1	0	0
CD4_53	5	1	5
CD4_54	0	0	0
CD4_55	0	0	0
CD4_56	0	0	0
CD4_57	1	0	0
CD4_58	1	0	0
CD4_59	0	0	0
CD4_60	1	0	0
CD4_61	0	0	0
CD4_62	0	0	0
CD4_63	1	0	0
CD4_64	0	0	0
CD4_65	2	5	3
CD4_66	0	0	0
CD4_67	1	0	0
CD4_68	1	0	0
CD4_69	0	0	0
CD4_70	5	1	5
CD4_71	3	4	2
CD4_72	3	4	2
CD4_73	1	0	0
CD4_74	2	3	4
CD4_75	1	0	0
CD4_76	0	0	0
CD4_77	0	0	0
CD4_78	0	0	0
CD4_79	0	0	0
CD4_80	3	4	2
CD4_81	0	0	0
CD4_82	0	0	0
CD4_83	0	0	0
CD4_84	0	0	0
CD4_85	0	0	0
CD4_86	1	0	0
CD4_87	2	5	3
CD4_88	1	0	0
CD4_89	0	0	0
CD4_90	0	0	0
CD4_91	0	0	0
CD4_92	1	0	0
CD4_93	3	4	2
CD4_94	0	0	0
CD4_95	2	5	3
CD4_96	0	0	0
CD4_97	0	0	0
CD4_98	0	0	0
CD4_99	0	0	0
CD4_100	1	0	0
CD4_101	1	0	0
CD4_102	0	0	0
CD4_103	4	0	0
CD4_104	1	0	0
CD4_105	5	1	5
CD4_106	1	0	0
CD4_107	3	4	2
CD4_108	1	0	0
CD4_109	1	0	0
CD4_110	0	0	0
CD4_111	4	0	0
CD4_112	0	3	4
CD4_113	1	0	0
CD4_114	0	0	0
CD4_115	1	0	0
CD4_116	0	0	0
CD4_117	0	0	0
CD4_118	3	4	2
CD4_119	1	0	0
CD4_120	1	0	0
CD4_121	0	0	0
CD4_122	1	0	0
CD4_123	0	0	0
CD4_124	1	0	0
CD4_125	1	0	0
CD4_126	1	0	0
CD4_127	0	0	0
CD4_128	2	3	4
CD4_129	0	0	0
CD4_130	0	0	0
CD4_131	2	3	4
CD4_132	3	4	2
CD4_133	2	3	4
CD4_134	1	0	0
CD4_135	2	5	3
CD4_136	0	0	0
CD4_137	0	0	0
CD4_138	0	0	0
CD4_139	1	0	0
CD4_140	1	0	0
CD4_141	0	0	0
CD4_142	0	0	0
CD4_143	0	0	0
CD4_144	1	0	0
CD4_145	1	2	1
CD4_146	2	3	4
CD4_147	0	0	0
CD4_148	1	0	0
CD4_149	0	0	0
CD4_150	0	0	0
CD4_151	1	0	0
CD4_152	1	0	0
CD4_153	1	0	0
CD4_154	1	0	0
CD4_155	0	0	0
CD4_156	4	0	0
CD4_157	1	0	0
CD4_158	0	0	0
CD4_159	0	3	4
CD4_160	1	0	0
CD4_161	0	0	0
CD4_162	0	0	0
CD4_163	5	1	5
CD4_164	0	0	0
CD4_165	0	0	0
CD4_166	4	0	0
CD4_167	0	0	0
CD4_168	3	4	2
CD4_169	0	0	0
CD4_170	1	0	0
CD4_171	0	0	0
CD4_172	3	4	2
CD4_173	0	0	0
CD4_174	1	0	0
CD4_175	0	0	0
CD4_176	0	0	0
CD4_177	5	1	5
CD4_178	0	0	0
CD4_179	0	0	0
CD4_180	0	0	0
CD4_181	0	0	0
CD4_182	1	0	0
CD4_183	3	4	2
CD4_184	4	0	0
CD4_185	1	0	0
CD4_186	4	0	0
CD4_187	4	0	0
CD4_188	0	0	0
CD4_189	0	0	0
CD4_190	4	0	0
CD4_191	2	5	3
CD4_192	0	0	0
CD4_193	2	3	4
CD4_194	0	0	0
CD4_195	2	5	3
CD4_196	1	0	0
CD4_197	0	0	0
CD4_198	0	0	0
CD4_199	1	0	0
CD4_200	0	0	0
CD8_201	0	0	0
CD8_202	0	0	0
CD8_203	0	0	0
CD8_204	0	0	0
CD8_205	0	0	0
CD8_206	2	5	3
CD8_207	1	0	0
CD8_208	1	0	0
CD8_209	1	0	0
CD8_210	0	0	0
CD8_211	1	0	0
CD8_212	0	0	0
CD8_213	0	0	0
CD8_214	0	0	0
CD8_215	0	0	0
CD8_216	0	0	0
CD8_217	1	0	0
CD8_218	0	0	0
CD8_219	2	5	3
CD8_220	1	0	0
CD8_221	2	5	3
CD8_222	3	4	2
CD8_223	2	3	4
CD8_224	2	3	2
CD8_225	2	5	3
CD8_226	0	0	0
CD8_227	0	0	0
CD8_228	0	0	0
CD8_229	3	4	2
CD8_230	0	0	0
CD8_231	0	0	0
CD8_232	4	0	0
CD8_233	3	4	2
CD8_234	3	4	2
CD8_235	1	0	0
CD8_236	1	0	0
CD8_237	0	0	0
CD8_238	0	0	0
CD8_239	3	4	2
CD8_240	0	0	0
CD8_241	0	0	0
CD8_242	0	0	0
CD8_243	0	0	0
CD8_244	1	0	0
CD8_245	0	0	0
CD8_246	1	0	0
CD8_247	0	0	0
CD8_248	3	4	2
CD8_249	4	0	0
CD8_250	0	0	0
CD8_251	4	0	0
CD8_252	0	0	0
CD8_253	2	5	3
CD8_254	3	4	2
CD8_255	3	4	2
CD8_256	0	0	0
CD8_257	0	0	0
CD8_258	2	5	3
CD8_259	5	1	5
CD8_260	0	0	0
CD8_261	2	3	4
CD8_262	0	0	0
CD8_263	2	3	4
CD8_264	0	0	0
CD8_265	0	0	0
CD8_266	1	0	0
CD8_267	1	0	0
CD8_268	1	0	0
CD8_269	5	1	5
CD8_270	0	0	0
CD8_271	0	0	0
CD8_272	2	3	4
CD8_273	1	0	0
CD8_274	0	0	0
CD8_275	1	0	0
CD8_276	1	0	0
CD8_277	2	5	3
CD8_278	1	0	0
CD8_279	0	0	0
CD8_280	3	4	2
CD8_281	0	0	0
CD8_282	2	5	3
CD8_283	0	0	0
CD8_284	1	0	0
CD8_285	2	5	3
CD8_286	0	0	0
CD8_287	0	0	0
CD8_288	1	2	1
CD8_289	2	5	3
CD8_290	0	0	0
CD8_291	1	0	0
CD8_292	1	0	0
CD8_293	0	0	0
CD8_294	1	0	0
CD8_295	1	0	0
CD8_296	0	0	0
CD8_297	0	0	0
CD8_298	0	0	0
CD8_299	0	0	0
CD8_300	0	0	0
CD8_301	0	0	0
CD8_302	0	0	0
CD8_303	0	0	0
CD8_304	0	0	0
CD8_305	4	0	0
CD8_306	0	0	0
CD8_307	0	0	0
CD8_308	0	0	0
CD8_309	0	0	0
CD8_310	1	0	0
CD8_311	0	3	4
CD8_312	1	0	0
CD8_313	1	0	0
CD8_314	0	0	0
CD8_315	0	0	0
CD8_316	0	0	0
CD8_317	0	3	4
CD8_318	0	0	0
CD8_319	2	5	3
CD8_320	0	0	0
CD8_321	0	0	0
CD8_322	0	0	0
CD8_323	0	0	0
CD8_324	0	0	0
CD8_325	3	4	2
CD8_326	4	0	0
CD8_327	1	0	0
CD8_328	0	0	0
CD8_329	0	0	0
CD8_330	4	4	2
CD8_331	5	1	5
CD8_332	1	0	0
CD8_333	1	0	0
CD8_334	4	0	0
CD8_335	4	0	0
CD8_336	1	0	0
CD8_337	0	0	0
CD8_338	2	3	4
CD8_339	0	0	0
CD8_340	0	0	0
CD8_341	3	4	2
CD8_342	0	0	0
CD8_343	1	0	0
CD8_344	0	0	0
CD8_345	0	0	0
CD8_346	1	0	0
CD8_347	2	5	3
CD8_348	0	0	0
CD8_349	0	0	0
CD8_350	3	4	2
CD8_351	0	0	0
CD8_352	0	0	0
CD8_353	0	0	0
CD8_354	1	0	0
CD8_355	0	0	0
CD8_356	0	0	0
CD8_357	0	0	0
CD8_358	1	0	0
CD8_359	0	0	0
CD8_360	0	0	0
CD8_361	1	0	0
CD8_362	0	0	0
CD8_363	0	0	0
CD8_364	0	0	0
CD8_365	1	0	0
