	louvain	kmeans	hc
CD4_1	3	5	1
CD4_2	0	2	1
CD4_3	5	2	0
CD4_4	2	4	0
CD4_5	3	5	2
CD4_6	0	4	1
CD4_7	2	0	0
CD4_8	3	1	1
CD4_9	2	5	2
CD4_10	2	3	5
CD4_11	3	5	0
CD4_12	5	0	2
CD4_13	2	4	0
CD4_14	0	2	0
CD4_15	2	0	2
CD4_16	2	5	0
CD4_17	5	0	2
CD4_18	5	4	4
CD4_19	3	2	4
CD4_20	3	5	2
CD4_21	2	2	0
CD4_22	2	4	2
CD4_23	2	2	0
CD4_24	0	4	0
CD4_25	3	2	1
CD4_26	4	4	1
CD4_27	2	3	4
CD4_28	2	0	0
CD4_29	3	4	4
CD4_30	4	5	0
CD4_31	2	4	0
CD4_32	3	0	0
CD4_33	2	4	0
CD4_34	4	4	2
CD4_35	5	5	1
CD4_36	2	4	3
CD4_37	0	3	4
CD4_38	4	4	0
CD4_39	5	0	0
CD4_40	2	0	0
CD4_41	2	2	1
CD4_42	2	4	2
CD4_43	0	3	3
CD4_44	0	4	1
CD4_45	2	5	2
CD4_46	4	3	1
CD4_47	2	0	0
CD4_48	3	3	1
CD4_49	3	4	2
CD4_50	3	5	1
CD4_51	3	0	2
CD4_52	2	2	5
CD4_53	0	4	4
CD4_54	0	2	1
CD4_55	2	5	0
CD4_56	2	5	0
CD4_57	2	5	0
CD4_58	3	4	3
CD4_59	0	4	0
CD4_60	3	0	1
CD4_61	5	2	0
CD4_62	0	1	0
CD4_63	5	0	1
CD4_64	4	4	1
CD4_65	3	0	0
CD4_66	0	0	2
CD4_67	5	5	1
CD4_68	5	0	2
CD4_69	4	3	1
CD4_70	5	2	2
CD4_71	2	4	0
CD4_72	5	5	0
CD4_73	2	4	1
CD4_74	3	5	1
CD4_75	0	3	0
CD4_76	3	0	2
CD4_77	0	3	1
CD4_78	3	5	1
CD4_79	2	2	1
CD4_80	2	2	2
CD4_81	4	4	5
CD4_82	4	5	0
CD4_83	2	4	1
CD4_84	5	5	0
CD4_85	5	4	4
CD4_86	2	0	0
CD4_87	0	0	1
CD4_88	0	4	1
CD4_89	0	4	1
CD4_90	2	5	0
CD4_91	3	4	3
CD4_92	5	2	1
CD4_93	2	4	0
CD4_94	4	4	0
CD4_95	3	2	5
CD4_96	3	5	0
CD4_97	2	5	2
CD4_98	2	5	0
CD4_99	3	0	0
CD4_100	4	4	1
CD4_101	2	2	2
CD4_102	2	2	2
CD4_103	2	5	0
CD4_104	2	3	3
CD4_105	3	4	1
CD4_106	2	5	0
CD4_107	3	5	0
CD4_108	4	5	0
CD4_109	2	0	2
CD4_110	3	5	0
CD4_111	3	5	0
CD4_112	0	4	3
CD4_113	5	0	2
CD4_114	2	2	1
CD4_115	2	0	0
CD4_116	3	4	0
