	louvain	kmeans	hc
CD4_1	0	4	1
CD4_2	1	3	0
CD4_3	1	5	0
CD4_4	1	3	0
CD4_5	1	4	1
CD4_6	0	4	1
CD4_7	0	4	1
CD4_8	0	3	0
CD4_9	1	5	0
CD4_10	0	1	1
CD4_11	1	5	0
CD4_12	1	4	0
CD4_13	2	5	0
CD4_14	2	2	2
CD4_15	0	4	1
CD4_16	0	3	0
CD4_17	1	5	0
CD4_18	0	4	0
CD4_19	0	3	0
CD4_20	0	4	1
CD4_21	1	5	0
CD4_22	0	4	1
CD4_23	1	5	2
CD4_24	1	5	0
CD4_25	1	5	0
CD4_26	1	4	0
CD4_27	5	1	5
CD4_28	1	3	0
CD4_29	0	3	1
CD4_30	0	4	3
CD4_31	1	5	0
CD4_32	0	4	0
CD4_33	0	4	1
CD4_34	1	3	0
CD4_35	0	4	0
CD4_36	1	5	0
CD4_37	2	5	0
CD4_38	1	5	0
CD4_39	0	4	1
CD4_40	1	3	2
CD4_41	1	5	0
CD4_42	0	1	1
CD4_43	0	4	1
CD4_44	1	4	0
CD4_45	1	5	0
CD4_46	5	1	5
CD4_47	5	1	5
CD4_48	1	0	3
CD4_49	0	4	1
CD4_50	0	4	1
CD4_51	1	5	0
CD4_52	1	3	0
CD4_53	1	4	0
CD4_54	0	4	1
CD4_55	1	4	1
CD4_56	1	3	0
CD4_57	1	4	1
CD4_58	1	4	0
CD4_59	1	4	0
CD4_60	1	5	0
CD4_61	1	3	0
CD4_62	0	3	1
CD4_63	1	3	0
CD4_64	0	1	1
CD4_65	0	4	1
CD4_66	0	1	1
CD4_67	0	1	1
CD4_68	1	5	0
CD4_69	0	3	0
CD4_70	0	4	1
CD4_71	0	4	1
CD4_72	0	4	1
CD4_73	0	4	1
CD4_74	0	3	0
CD4_75	1	4	0
CD4_76	2	5	0
CD4_77	1	4	0
CD4_78	1	3	0
CD4_79	1	5	0
CD4_80	1	5	0
CD4_81	1	5	0
CD4_82	1	5	2
CD4_83	1	3	0
CD4_84	0	4	1
CD4_85	1	5	2
CD4_86	0	1	1
CD4_87	1	5	0
CD4_88	5	1	5
CD4_89	0	4	0
CD4_90	1	3	0
CD4_91	1	4	0
CD4_92	0	4	3
CD4_93	1	5	0
CD4_94	0	1	1
CD4_95	0	4	1
CD4_96	1	4	0
CD4_97	1	4	1
CD4_98	0	4	1
CD4_99	1	4	0
CD4_100	2	0	0
CD4_101	1	5	0
CD4_102	1	3	0
CD4_103	1	0	0
CD4_104	0	4	0
CD4_105	1	3	0
CD4_106	1	4	1
CD4_107	1	4	1
CD4_108	1	5	0
CD4_109	1	5	0
CD4_110	0	3	1
CD4_111	0	3	1
CD4_112	0	3	0
CD4_113	0	4	1
CD4_114	5	1	5
