	louvain	kmeans	hc
CD4_1	2	1	1
CD4_2	2	1	1
CD4_3	0	0	1
CD4_4	0	5	0
CD4_5	0	0	0
CD4_6	1	3	0
CD4_7	2	1	3
CD4_8	0	0	0
CD4_9	1	2	0
CD4_10	0	3	0
CD4_11	2	3	5
CD4_12	1	4	0
CD4_13	0	3	0
CD4_14	4	2	2
CD4_15	1	2	5
CD4_16	3	4	3
CD4_17	1	4	2
CD4_18	1	2	5
CD4_19	1	5	1
CD4_20	1	4	2
CD4_21	3	3	5
CD4_22	3	3	0
CD4_23	4	3	0
CD4_24	1	2	2
CD4_25	5	0	4
CD4_26	4	5	0
CD4_27	0	5	4
CD4_28	1	4	0
CD4_29	1	3	5
CD4_30	0	0	0
CD4_31	0	3	4
CD4_32	2	1	3
CD4_33	4	3	0
CD4_34	2	1	0
CD4_35	5	5	0
CD4_36	0	3	0
CD4_37	2	1	5
CD4_38	5	3	0
CD4_39	0	1	1
CD4_40	4	5	0
CD4_41	4	5	0
CD4_42	0	0	0
CD4_43	1	3	5
CD4_44	5	5	1
CD4_45	1	2	5
CD4_46	1	5	5
CD4_47	0	0	4
CD4_48	3	1	1
CD4_49	1	2	3
CD4_50	1	2	5
CD4_51	4	2	2
CD4_52	0	5	0
CD4_53	3	5	0
CD4_54	2	3	1
CD4_55	4	3	5
CD4_56	2	1	4
CD4_57	1	2	5
CD4_58	1	3	0
CD4_59	1	4	3
CD4_60	3	4	3
CD4_61	1	4	3
CD4_62	3	1	1
CD4_63	2	3	0
CD4_64	0	0	0
CD4_65	1	2	5
CD4_66	1	3	0
CD4_67	0	5	0
CD4_68	4	3	0
CD4_69	3	0	1
CD4_70	2	4	3
CD4_71	0	3	5
CD4_72	0	1	3
CD4_73	1	2	5
CD4_74	3	3	1
CD4_75	4	5	5
CD4_76	2	1	1
CD4_77	1	3	5
CD4_78	0	0	1
CD4_79	0	0	4
CD4_80	2	4	3
CD4_81	2	1	1
CD4_82	0	5	0
CD4_83	0	5	4
CD4_84	2	5	1
CD4_85	1	2	2
CD4_86	0	3	4
CD4_87	1	3	5
CD4_88	0	0	4
CD4_89	0	3	4
CD4_90	0	0	1
CD4_91	0	0	3
CD4_92	1	2	2
CD4_93	4	2	5
CD4_94	0	0	1
CD4_95	3	1	3
CD4_96	0	3	1
CD4_97	5	5	0
CD4_98	1	2	2
CD4_99	1	2	5
CD4_100	0	0	0
CD4_101	1	2	0
CD4_102	2	1	1
CD4_103	1	2	5
CD4_104	0	5	0
CD4_105	0	0	4
CD4_106	1	2	2
CD4_107	2	3	1
CD4_108	1	4	2
CD4_109	0	0	4
CD4_110	1	4	2
CD4_111	0	0	1
CD4_112	1	2	5
CD4_113	0	3	0
CD4_114	0	0	4
CD4_115	1	4	4
CD4_116	0	1	3
CD4_117	4	2	5
CD4_118	0	0	0
CD4_119	0	0	1
CD4_120	4	2	5
CD4_121	4	5	2
CD4_122	1	2	3
CD4_123	0	5	4
CD4_124	2	1	1
CD4_125	4	5	2
CD4_126	2	4	1
CD4_127	3	3	5
CD4_128	1	5	2
CD4_129	4	2	5
CD4_130	3	4	2
CD4_131	4	5	5
CD4_132	0	0	0
CD4_133	1	2	2
CD4_134	4	2	2
CD4_135	0	1	3
CD4_136	0	0	4
CD4_137	4	3	5
CD4_138	0	3	0
CD4_139	4	3	5
CD4_140	3	3	5
CD4_141	1	2	0
CD4_142	0	0	4
CD4_143	3	3	3
CD4_144	4	5	4
CD4_145	4	5	0
CD4_146	3	4	0
CD4_147	0	1	1
CD4_148	1	2	2
CD4_149	1	2	5
CD4_150	0	5	5
CD4_151	3	3	0
CD4_152	0	0	0
CD4_153	0	3	1
CD4_154	4	2	5
CD4_155	2	0	1
CD4_156	3	4	1
CD4_157	0	0	1
CD4_158	0	3	5
CD4_159	4	3	5
CD4_160	0	3	4
CD4_161	2	1	3
CD4_162	0	0	0
CD4_163	1	2	2
CD4_164	0	0	0
CD4_165	4	5	0
CD4_166	0	3	0
CD4_167	0	5	0
CD4_168	0	5	0
CD4_169	4	5	5
CD4_170	0	0	0
CD4_171	4	2	2
CD4_172	5	4	0
CD4_173	2	0	1
CD4_174	1	5	2
CD4_175	0	0	1
CD4_176	2	1	1
CD4_177	3	3	5
CD4_178	4	5	0
CD4_179	0	3	4
CD4_180	2	1	1
CD4_181	0	3	4
CD4_182	3	3	0
CD4_183	5	5	0
CD4_184	0	5	1
CD4_185	5	0	1
CD4_186	0	5	5
CD4_187	4	5	5
CD4_188	4	5	0
CD4_189	1	4	0
CD4_190	2	1	3
CD4_191	0	0	4
CD4_192	0	3	5
CD4_193	4	3	4
CD4_194	0	0	4
CD4_195	0	1	1
CD4_196	2	3	1
CD4_197	1	3	5
CD4_198	4	2	0
CD4_199	0	0	0
CD4_200	0	5	4
CD8_201	1	5	0
CD8_202	2	1	1
CD8_203	0	1	0
CD8_204	4	5	0
CD8_205	0	3	0
CD8_206	2	0	1
CD8_207	1	2	5
CD8_208	2	0	1
CD8_209	1	5	3
CD8_210	1	3	5
CD8_211	1	2	2
CD8_212	1	2	5
CD8_213	4	5	5
CD8_214	4	5	5
CD8_215	1	4	5
CD8_216	5	5	0
CD8_217	0	0	0
CD8_218	1	3	0
CD8_219	0	0	1
