	louvain	kmeans	hc
CD4_1	2	3	5
CD4_2	5	0	5
CD4_3	4	3	0
CD4_4	4	5	0
CD4_5	4	3	0
CD4_6	5	5	0
CD4_7	2	0	4
CD4_8	2	2	0
CD4_9	4	5	0
CD4_10	3	0	3
CD4_11	5	5	5
CD4_12	2	3	0
CD4_13	4	5	0
CD4_14	2	5	3
CD4_15	5	2	0
CD4_16	5	5	0
CD4_17	3	2	3
CD4_18	5	5	0
CD4_19	3	2	0
CD4_20	2	3	0
CD4_21	3	2	0
CD4_22	4	5	0
CD4_23	0	2	2
CD4_24	2	3	5
CD4_25	3	0	4
CD4_26	5	2	0
CD4_27	5	2	0
CD4_28	4	0	4
CD4_29	3	2	0
CD4_30	4	5	3
CD4_31	2	0	5
CD4_32	2	5	5
CD4_33	4	5	0
CD4_34	4	3	3
CD4_35	3	3	0
CD4_36	4	5	3
CD4_37	3	2	0
CD4_38	4	2	0
CD4_39	2	3	5
CD4_40	2	3	5
CD4_41	3	2	5
CD4_42	2	3	5
CD4_43	4	0	4
CD4_44	2	3	5
CD4_45	4	0	4
CD4_46	3	0	3
CD4_47	4	0	4
CD4_48	4	3	0
CD4_49	5	3	0
CD4_50	3	2	3
CD4_51	3	0	4
CD4_52	4	5	5
CD4_53	3	2	0
CD4_54	3	2	0
CD4_55	3	2	2
CD4_56	2	5	5
CD4_57	3	0	3
CD4_58	4	0	5
CD4_59	2	0	4
CD4_60	2	0	5
CD4_61	2	0	5
CD4_62	4	0	4
CD4_63	2	0	5
CD4_64	3	5	0
CD4_65	3	2	2
CD4_66	2	5	5
CD4_67	2	3	3
CD4_68	2	0	4
CD4_69	3	2	0
CD4_70	3	2	3
CD4_71	5	5	0
CD4_72	3	2	0
CD4_73	3	3	0
CD4_74	3	2	3
CD4_75	2	3	5
CD4_76	3	2	0
CD4_77	3	5	3
CD4_78	5	5	0
CD4_79	2	0	4
CD4_80	5	5	0
CD4_81	5	5	3
CD4_82	5	2	0
CD4_83	3	2	0
CD4_84	4	3	0
CD4_85	4	2	0
CD4_86	5	5	3
CD4_87	2	0	4
CD4_88	4	5	0
CD4_89	2	3	5
CD4_90	2	0	4
CD4_91	2	3	0
CD4_92	4	5	0
CD4_93	4	5	5
CD4_94	4	0	0
CD4_95	5	5	3
CD4_96	2	3	5
CD4_97	4	3	0
CD4_98	3	5	0
CD4_99	5	5	0
CD4_100	3	0	5
CD4_101	4	0	4
CD4_102	4	5	0
CD4_103	3	2	2
CD4_104	3	2	3
CD4_105	5	5	0
CD4_106	3	3	0
CD4_107	5	5	0
CD4_108	3	0	4
CD4_109	0	1	2
CD4_110	2	3	0
CD4_111	2	0	5
CD4_112	4	5	0
CD4_113	5	5	0
CD4_114	2	3	0
CD4_115	4	5	0
CD4_116	4	3	0
CD4_117	5	5	0
CD4_118	4	5	0
CD4_119	3	2	3
CD4_120	5	2	0
CD4_121	2	0	5
CD4_122	4	3	0
CD4_123	2	2	0
CD4_124	2	0	4
CD4_125	4	0	4
CD4_126	4	2	0
CD4_127	4	5	0
CD4_128	2	3	0
CD4_129	5	5	0
CD4_130	4	5	0
CD4_131	2	0	4
CD4_132	2	5	5
CD4_133	2	0	2
CD4_134	4	5	0
CD4_135	2	3	5
CD4_136	2	3	5
CD4_137	2	3	3
CD4_138	3	2	3
CD4_139	4	5	0
CD4_140	5	5	0
CD4_141	2	2	5
CD4_142	2	3	0
CD4_143	2	0	5
CD4_144	5	5	0
CD4_145	3	0	4
CD4_146	3	2	0
CD4_147	2	3	5
CD4_148	4	2	0
CD4_149	2	5	5
CD4_150	5	5	0
CD4_151	5	5	0
CD4_152	2	0	4
CD4_153	3	2	0
CD4_154	4	0	4
CD4_155	4	5	3
CD4_156	2	3	0
CD4_157	4	0	0
CD4_158	2	3	5
CD4_159	2	3	5
CD4_160	5	3	3
CD4_161	4	5	0
CD4_162	4	3	0
CD4_163	2	3	5
CD4_164	3	5	3
CD4_165	5	2	0
CD4_166	2	3	5
CD4_167	4	3	0
CD4_168	4	0	4
CD4_169	2	0	5
CD4_170	3	2	3
CD4_171	4	3	0
CD4_172	3	0	3
CD4_173	2	3	5
CD4_174	5	5	3
CD4_175	2	3	0
CD4_176	3	2	0
CD4_177	3	2	2
CD4_178	4	0	4
CD4_179	2	3	5
CD4_180	2	3	5
CD4_181	3	2	4
CD4_182	3	2	0
CD4_183	3	5	0
CD4_184	4	2	0
CD4_185	2	3	0
CD4_186	3	5	0
CD4_187	5	2	5
CD4_188	2	3	5
CD4_189	5	5	0
CD4_190	2	3	0
CD4_191	3	2	0
CD4_192	5	5	0
CD4_193	2	0	4
CD4_194	3	2	0
CD4_195	5	5	0
CD4_196	5	5	0
CD4_197	3	2	0
CD4_198	3	2	4
CD4_199	3	2	0
CD4_200	4	0	4
CD8_201	2	3	0
CD8_202	2	3	5
CD8_203	3	5	0
CD8_204	5	5	4
CD8_205	3	2	5
CD8_206	3	2	0
CD8_207	4	0	4
CD8_208	5	5	0
CD8_209	5	5	3
CD8_210	2	0	5
CD8_211	3	2	0
CD8_212	4	3	0
CD8_213	3	2	3
CD8_214	4	5	0
CD8_215	5	5	0
CD8_216	4	5	0
