	louvain	kmeans	hc
CD4_1	1	3	4
CD4_2	3	0	1
CD4_3	4	3	5
CD4_4	3	1	4
CD4_5	5	3	2
CD4_6	3	1	1
CD4_7	1	3	2
CD4_8	5	5	4
CD4_9	1	3	4
CD4_10	2	3	0
CD4_11	1	2	5
CD4_12	1	5	5
CD4_13	3	1	2
CD4_14	3	1	4
CD4_15	1	3	5
CD4_16	4	2	4
CD4_17	1	5	5
CD4_18	1	5	0
CD4_19	5	5	0
CD4_20	1	3	4
CD4_21	4	3	4
CD4_22	4	1	1
CD4_23	4	5	0
CD4_24	3	1	2
CD4_25	4	3	4
CD4_26	3	1	1
CD4_27	1	1	2
CD4_28	1	3	2
CD4_29	1	1	0
CD4_30	5	2	4
CD4_31	1	1	0
CD4_32	1	3	4
CD4_33	4	3	4
CD4_34	3	1	4
CD4_35	1	1	2
CD4_36	3	1	1
CD4_37	0	0	0
CD4_38	3	2	4
CD4_39	5	3	5
CD4_40	1	5	5
CD4_41	3	2	3
CD4_42	5	1	4
CD4_43	3	0	1
CD4_44	5	1	0
CD4_45	1	3	2
CD4_46	0	0	1
CD4_47	1	3	2
CD4_48	3	2	4
CD4_49	5	1	2
CD4_50	3	2	2
CD4_51	1	3	0
CD4_52	1	3	3
CD4_53	0	1	1
CD4_54	0	0	1
CD4_55	4	3	4
CD4_56	1	3	4
CD4_57	1	3	5
CD4_58	3	1	1
CD4_59	3	1	2
CD4_60	1	3	5
CD4_61	1	1	0
CD4_62	2	2	1
CD4_63	5	1	2
CD4_64	3	1	1
CD4_65	1	3	5
CD4_66	1	5	0
CD4_67	5	2	1
CD4_68	1	2	5
CD4_69	4	2	1
CD4_70	1	3	4
CD4_71	3	1	2
CD4_72	5	2	4
CD4_73	3	1	2
CD4_74	3	3	4
CD4_75	1	5	0
CD4_76	5	3	4
CD4_77	3	0	1
CD4_78	3	1	4
CD4_79	3	5	4
CD4_80	1	3	3
CD4_81	5	1	0
CD4_82	4	2	4
CD4_83	3	1	1
CD4_84	1	3	4
CD4_85	3	1	1
