	louvain	kmeans	hc
CD4_1	2	5	5
CD4_2	2	5	5
CD4_3	4	1	2
CD4_4	2	5	5
CD4_5	4	1	4
CD4_6	2	5	2
CD4_7	4	1	2
CD4_8	2	1	2
CD4_9	2	5	5
CD4_10	2	5	2
CD4_11	2	5	5
CD4_12	2	5	5
CD4_13	2	5	2
CD4_14	4	1	2
CD4_15	2	5	5
CD4_16	4	1	2
CD4_17	2	5	2
CD4_18	4	1	4
CD4_19	2	5	5
CD4_20	2	5	5
CD4_21	4	1	2
CD4_22	2	5	5
CD4_23	2	1	2
CD4_24	4	1	2
CD4_25	4	1	2
CD4_26	4	1	2
CD4_27	2	5	5
CD4_28	2	1	2
CD4_29	4	1	2
CD4_30	2	1	2
CD4_31	4	1	2
CD4_32	4	1	2
CD4_33	2	1	2
CD4_34	2	5	5
CD4_35	2	1	2
CD4_36	2	5	2
CD4_37	2	5	2
CD4_38	4	1	5
CD4_39	2	5	2
CD4_40	4	1	2
CD4_41	4	1	2
CD4_42	2	1	2
CD4_43	2	5	2
CD4_44	4	1	2
CD4_45	2	5	2
CD4_46	4	1	2
CD4_47	4	1	2
CD4_48	4	1	2
CD4_49	2	5	2
CD4_50	2	5	5
CD4_51	2	5	2
CD4_52	4	1	2
CD4_53	4	1	2
CD4_54	2	5	5
CD4_55	2	5	2
CD4_56	2	5	5
CD4_57	2	5	5
CD4_58	4	1	2
CD4_59	2	5	5
CD4_60	2	5	5
CD4_61	2	5	2
CD4_62	2	1	2
CD4_63	4	1	5
CD4_64	2	5	5
CD4_65	2	5	5
CD4_66	2	1	5
CD4_67	2	5	5
CD4_68	2	5	2
CD4_69	2	5	2
CD4_70	4	1	2
CD4_71	2	5	2
CD4_72	4	5	2
CD4_73	4	1	2
CD4_74	2	5	2
CD4_75	4	1	2
CD4_76	2	5	2
CD4_77	2	5	2
CD4_78	4	1	2
CD4_79	2	5	5
CD4_80	2	5	2
CD4_81	2	1	2
CD4_82	2	1	2
CD4_83	2	1	5
CD4_84	1	1	2
CD4_85	2	1	2
CD4_86	2	5	5
CD4_87	2	5	5
CD4_88	2	5	5
CD4_89	2	1	2
CD4_90	4	1	2
CD4_91	4	1	2
CD4_92	4	1	2
CD4_93	2	5	2
CD4_94	4	1	2
CD4_95	4	1	2
CD4_96	2	5	5
CD4_97	2	5	5
CD4_98	4	1	2
CD4_99	2	1	2
CD4_100	2	5	5
CD4_101	4	1	2
CD4_102	2	5	2
CD4_103	2	5	5
CD4_104	2	5	5
CD4_105	2	5	2
CD4_106	4	1	2
CD4_107	2	1	2
CD4_108	2	1	2
CD4_109	4	1	5
CD4_110	4	1	2
CD4_111	4	1	2
CD4_112	2	1	2
CD4_113	2	5	2
CD4_114	2	5	2
CD4_115	2	5	5
CD4_116	2	5	5
CD4_117	2	1	2
CD4_118	2	5	2
CD4_119	2	5	5
CD4_120	2	1	2
CD4_121	2	5	5
CD4_122	4	1	2
CD4_123	2	1	2
CD4_124	2	1	2
CD4_125	2	5	2
CD4_126	2	1	5
CD4_127	4	1	2
CD4_128	2	1	4
CD4_129	2	5	2
CD4_130	2	5	2
CD4_131	2	5	2
CD4_132	2	1	2
CD4_133	2	1	2
CD4_134	2	5	2
CD4_135	4	1	2
CD4_136	4	1	2
CD4_137	2	4	2
CD4_138	2	5	2
CD4_139	2	5	5
CD4_140	2	5	5
CD4_141	2	5	5
CD4_142	2	5	2
CD4_143	2	1	2
CD4_144	2	5	2
CD4_145	2	5	5
CD4_146	2	5	5
CD4_147	2	5	5
CD4_148	4	1	2
CD4_149	2	5	5
CD4_150	2	5	2
CD4_151	4	1	4
CD4_152	4	1	2
CD4_153	4	1	2
CD4_154	4	1	2
CD4_155	2	1	2
CD4_156	2	1	2
CD4_157	2	5	4
CD4_158	4	1	2
CD4_159	2	5	5
CD4_160	2	5	5
CD4_161	2	1	2
CD4_162	2	5	5
CD4_163	2	5	5
CD4_164	4	1	2
CD4_165	2	1	2
CD4_166	2	5	5
CD4_167	4	5	4
CD4_168	2	5	5
CD4_169	2	5	5
CD4_170	4	1	2
CD4_171	4	1	2
CD4_172	4	1	2
CD4_173	2	5	5
CD4_174	2	1	2
CD4_175	2	5	5
CD4_176	2	1	2
CD4_177	2	5	5
CD4_178	2	1	2
CD4_179	4	1	5
CD4_180	2	5	5
CD4_181	4	1	2
CD4_182	2	1	2
CD4_183	4	1	2
CD4_184	4	1	2
CD4_185	2	5	5
CD4_186	4	5	5
CD4_187	2	5	2
CD4_188	2	1	2
CD4_189	4	1	2
CD4_190	2	1	2
CD4_191	2	5	5
CD4_192	2	1	5
CD4_193	4	1	2
CD4_194	2	5	5
CD4_195	4	1	2
CD4_196	4	1	5
CD4_197	2	1	2
CD4_198	2	1	2
CD4_199	2	5	2
CD4_200	2	5	2
CD8_201	2	5	2
CD8_202	2	1	2
CD8_203	1	5	4
CD8_204	4	1	2
CD8_205	4	1	2
CD8_206	2	5	2
CD8_207	4	1	2
CD8_208	1	4	4
CD8_209	4	4	2
CD8_210	1	4	5
CD8_211	4	1	2
CD8_212	4	1	2
CD8_213	2	5	5
CD8_214	2	5	5
CD8_215	1	1	2
CD8_216	1	4	2
CD8_217	2	5	5
CD8_218	4	5	2
CD8_219	4	1	2
CD8_220	4	5	2
CD8_221	4	1	2
CD8_222	2	5	2
CD8_223	2	5	4
CD8_224	4	1	2
CD8_225	4	1	2
CD8_226	4	1	2
CD8_227	4	1	2
CD8_228	2	5	5
CD8_229	1	4	2
CD8_230	4	1	2
CD8_231	4	1	2
CD8_232	4	1	2
CD8_233	2	1	4
CD8_234	2	5	2
CD8_235	2	4	5
CD8_236	2	5	4
CD8_237	2	5	5
CD8_238	4	1	2
CD8_239	4	4	4
CD8_240	4	1	2
CD8_241	2	1	2
CD8_242	2	1	4
CD8_243	2	5	5
CD8_244	4	1	2
CD8_245	2	4	2
CD8_246	4	1	5
CD8_247	4	1	2
CD8_248	4	1	2
CD8_249	2	5	2
CD8_250	4	4	4
CD8_251	1	4	4
CD8_252	2	1	2
CD8_253	4	1	2
CD8_254	2	5	5
CD8_255	2	5	5
CD8_256	2	5	5
CD8_257	1	5	4
CD8_258	1	4	4
CD8_259	4	5	2
CD8_260	2	5	4
CD8_261	2	5	2
CD8_262	1	1	2
CD8_263	2	5	2
CD8_264	2	5	5
CD8_265	2	1	5
CD8_266	2	5	5
CD8_267	2	5	5
CD8_268	2	1	2
CD8_269	1	4	4
CD8_270	4	1	2
CD8_271	2	5	5
CD8_272	4	5	5
CD8_273	1	4	4
CD8_274	2	1	2
CD8_275	1	1	4
CD8_276	2	5	5
CD8_277	2	5	4
CD8_278	2	5	4
CD8_279	2	5	5
CD8_280	4	1	2
CD8_281	2	5	5
CD8_282	4	1	2
CD8_283	4	1	2
CD8_284	1	4	2
CD8_285	4	1	2
CD8_286	4	1	2
CD8_287	2	5	5
CD8_288	4	1	4
CD8_289	1	4	2
CD8_290	2	5	5
CD8_291	4	4	4
CD8_292	2	5	5
CD8_293	4	1	5
CD8_294	2	1	2
CD8_295	2	5	4
CD8_296	2	5	5
CD8_297	4	1	2
CD8_298	4	1	2
CD8_299	4	1	2
CD8_300	2	1	2
CD8_301	4	1	2
CD8_302	1	4	4
CD8_303	2	5	4
CD8_304	1	1	2
CD8_305	4	1	2
CD8_306	2	5	2
CD8_307	2	4	5
CD8_308	4	1	5
CD8_309	4	1	2
CD8_310	2	1	4
CD8_311	2	5	5
CD8_312	1	1	4
CD8_313	4	1	2
CD8_314	4	1	4
CD8_315	2	5	5
CD8_316	4	1	5
CD8_317	1	5	4
CD8_318	2	5	5
CD8_319	2	5	5
CD8_320	4	1	2
CD8_321	2	5	5
CD8_322	4	4	2
CD8_323	2	5	2
CD8_324	2	5	5
CD8_325	1	4	2
CD8_326	4	1	5
CD8_327	4	1	4
CD8_328	1	4	2
CD8_329	1	5	5
CD8_330	4	4	2
CD8_331	4	1	2
CD8_332	4	1	4
CD8_333	1	1	5
CD8_334	1	4	5
CD8_335	2	5	5
CD8_336	1	5	4
CD8_337	2	1	2
CD8_338	2	5	5
CD8_339	2	1	4
CD8_340	4	1	4
CD8_341	2	5	4
CD8_342	2	5	2
CD8_343	4	1	2
CD8_344	4	1	2
CD8_345	1	4	4
CD8_346	4	1	2
CD8_347	2	4	4
CD8_348	4	1	2
CD8_349	4	1	2
CD8_350	4	1	2
CD8_351	1	4	5
CD8_352	4	1	2
CD8_353	4	5	2
CD8_354	1	1	4
CD8_355	2	5	2
CD8_356	4	4	2
CD8_357	4	5	5
CD8_358	1	4	5
CD8_359	2	5	5
CD8_360	4	4	2
CD8_361	4	1	5
CD8_362	4	1	2
CD8_363	4	1	2
CD8_364	1	5	2
CD8_365	1	4	2
CD8_366	2	5	2
CD8_367	2	5	2
CD8_368	4	1	2
CD8_369	4	1	2
CD8_370	4	1	2
CD8_371	2	5	5
CD8_372	2	5	5
CD8_373	1	1	4
CD8_374	4	1	2
CD8_375	2	5	4
CD8_376	1	4	4
CD8_377	4	1	2
CD8_378	2	5	4
CD8_379	4	1	2
CD8_380	1	4	2
CD8_381	2	5	5
CD8_382	2	5	5
CD8_383	4	1	2
CD8_384	1	4	5
CD8_385	4	1	2
CD8_386	2	5	5
CD8_387	4	1	2
CD8_388	4	1	2
CD8_389	2	5	4
CD8_390	4	1	2
CD8_391	2	4	2
CD8_392	4	1	2
CD8_393	1	1	4
CD8_394	4	1	2
CD8_395	4	1	2
CD8_396	2	5	2
CD8_397	4	1	2
CD8_398	1	5	5
CD8_399	2	5	5
CD8_400	4	1	2
CMP_401	0	2	0
CMP_402	0	2	0
CMP_403	5	2	0
CMP_404	0	3	3
CMP_405	5	2	0
CMP_406	5	2	0
CMP_407	0	3	0
CMP_408	0	2	0
CMP_409	0	2	0
CMP_410	5	2	0
CMP_411	5	2	0
CMP_412	0	2	0
CMP_413	0	2	0
CMP_414	0	2	0
CMP_415	5	2	0
CMP_416	0	3	3
CMP_417	5	2	0
CMP_418	0	2	3
CMP_419	0	3	3
CMP_420	0	3	3
CMP_421	0	3	0
CMP_422	0	3	3
CMP_423	0	2	0
CMP_424	5	2	0
CMP_425	5	2	0
CMP_426	5	2	0
CMP_427	0	2	0
CMP_428	0	3	0
CMP_429	0	2	3
CMP_430	0	2	0
CMP_431	5	2	0
CMP_432	0	2	0
CMP_433	0	2	0
CMP_434	5	2	0
CMP_435	5	2	0
CMP_436	5	2	0
CMP_437	0	2	0
CMP_438	0	2	0
CMP_439	5	2	0
CMP_440	0	2	0
CMP_441	0	2	3
CMP_442	5	2	0
CMP_443	5	2	0
CMP_444	5	2	0
CMP_445	0	3	0
CMP_446	5	2	0
CMP_447	5	2	0
CMP_448	5	2	0
CMP_449	5	2	0
CMP_450	0	2	0
CMP_451	0	3	0
CMP_452	0	2	0
CMP_453	5	2	0
CMP_454	5	2	0
CMP_455	5	2	0
CMP_456	5	2	0
CMP_457	5	2	0
CMP_458	0	3	0
CMP_459	5	2	0
CMP_460	0	3	0
CMP_461	0	3	0
CMP_462	5	2	0
CMP_463	0	3	3
CMP_464	5	2	0
CMP_465	5	2	0
CMP_466	0	2	0
CMP_467	5	2	0
CMP_468	5	2	0
CMP_469	0	3	3
CMP_470	0	2	0
CMP_471	0	2	0
CMP_472	5	2	0
CMP_473	5	2	0
CMP_474	0	2	0
CMP_475	0	3	0
CMP_476	0	3	3
CMP_477	0	2	0
CMP_478	0	3	0
CMP_479	5	2	0
CMP_480	0	3	0
CMP_481	5	2	0
CMP_482	5	2	0
CMP_483	0	3	0
CMP_484	5	2	0
CMP_485	0	3	3
CMP_486	0	2	0
CMP_487	5	2	0
CMP_488	0	3	3
CMP_489	0	3	3
CMP_490	5	2	0
CMP_491	0	2	3
CMP_492	5	2	0
CMP_493	0	2	0
CMP_494	0	2	0
CMP_495	5	2	0
CMP_496	0	3	3
CMP_497	5	2	0
CMP_498	0	3	0
CMP_499	5	2	0
CMP_500	0	3	0
CMP_501	0	2	0
CMP_502	5	2	0
CMP_503	0	2	3
CMP_504	0	3	3
CMP_505	5	2	0
CMP_506	5	2	0
CMP_507	5	2	0
CMP_508	0	2	0
CMP_509	0	3	3
CMP_510	5	2	0
CMP_511	5	2	0
CMP_512	0	3	0
CMP_513	0	3	0
CMP_514	0	3	0
CMP_515	0	2	0
CMP_516	5	2	0
CMP_517	5	2	0
CMP_518	0	2	0
CMP_519	0	2	0
CMP_520	5	2	0
CMP_521	5	2	0
CMP_522	5	2	0
CMP_523	0	2	0
CMP_524	0	3	0
CMP_525	0	3	0
CMP_526	0	2	0
CMP_527	5	2	0
CMP_528	5	2	0
CMP_529	5	2	0
CMP_530	5	2	0
CMP_531	5	2	0
CMP_532	0	3	0
CMP_533	0	3	0
CMP_534	5	2	0
CMP_535	0	3	3
CMP_536	5	2	0
CMP_537	5	2	0
CMP_538	5	2	0
CMP_539	5	2	0
CMP_540	5	2	0
CMP_541	5	2	0
CMP_542	0	2	0
CMP_543	5	2	0
CMP_544	5	2	0
CMP_545	5	2	0
CMP_546	0	3	3
CMP_547	5	2	0
CMP_548	5	2	0
CMP_549	5	2	0
CMP_550	5	2	0
CMP_551	5	2	0
CMP_552	5	2	0
CMP_553	0	3	3
CMP_554	0	3	0
CMP_555	0	3	0
CMP_556	0	2	0
CMP_557	0	2	0
CMP_558	0	3	3
CMP_559	0	3	3
CMP_560	5	2	0
CMP_561	0	3	0
CMP_562	0	2	0
CMP_563	5	2	0
CMP_564	5	2	0
CMP_565	0	3	0
CMP_566	0	3	0
CMP_567	0	2	0
CMP_568	0	3	0
CMP_569	0	2	0
CMP_570	5	2	0
CMP_571	0	2	0
CMP_572	5	2	0
CMP_573	5	2	0
CMP_574	0	3	0
CMP_575	5	2	0
CMP_576	5	2	0
CMP_577	0	3	3
CMP_578	5	2	0
CMP_579	5	2	0
CMP_580	5	2	0
CMP_581	0	2	0
CMP_582	5	2	0
CMP_583	0	3	0
CMP_584	0	3	3
CMP_585	0	3	0
CMP_586	0	3	0
CMP_587	0	2	3
CMP_588	0	3	0
CMP_589	0	2	0
CMP_590	0	3	3
CMP_591	5	2	0
CMP_592	5	2	0
CMP_593	0	2	0
CMP_594	5	2	0
CMP_595	0	3	0
CMP_596	0	3	3
CMP_597	0	2	0
CMP_598	0	2	0
CMP_599	5	2	0
CMP_600	5	2	0
Ery_601	3	0	1
Ery_602	3	0	1
Ery_603	3	0	1
Ery_604	3	0	1
Ery_605	3	0	1
Ery_606	3	0	1
Ery_607	3	0	1
Ery_608	3	0	1
Ery_609	3	0	1
Ery_610	3	0	1
Ery_611	3	0	1
Ery_612	3	0	1
Ery_613	3	0	1
Ery_614	3	0	1
Ery_615	3	0	1
Ery_616	3	0	1
Ery_617	3	0	1
Ery_618	3	0	1
Ery_619	3	0	1
Ery_620	3	0	1
Ery_621	3	0	1
Ery_622	3	0	1
Ery_623	3	0	1
Ery_624	3	0	1
Ery_625	3	0	1
Ery_626	3	0	1
Ery_627	3	0	1
Ery_628	3	0	1
Ery_629	3	0	1
Ery_630	3	0	1
Ery_631	3	0	1
Ery_632	3	0	1
Ery_633	3	0	1
Ery_634	3	0	1
Ery_635	3	0	1
Ery_636	3	0	1
Ery_637	3	0	1
Ery_638	3	0	1
Ery_639	3	0	1
Ery_640	3	0	1
Ery_641	3	0	1
Ery_642	3	0	1
Ery_643	3	0	1
Ery_644	3	0	1
Ery_645	3	0	1
Ery_646	3	0	1
Ery_647	3	0	1
Ery_648	3	0	1
Ery_649	3	0	1
Ery_650	3	0	1
Ery_651	3	0	1
Ery_652	3	0	1
Ery_653	3	0	1
