	louvain	kmeans	hc
CD4_1	2	3	2
CD4_2	2	4	2
CD4_3	1	1	3
CD4_4	1	1	3
CD4_5	2	3	2
CD4_6	1	3	2
CD4_7	1	1	3
CD4_8	2	3	2
CD4_9	1	1	3
CD4_10	1	1	3
CD4_11	2	3	2
CD4_12	1	1	3
CD4_13	1	1	3
CD4_14	1	1	3
CD4_15	2	3	2
CD4_16	1	1	3
CD4_17	1	1	3
CD4_18	1	3	2
CD4_19	2	3	2
CD4_20	1	1	3
CD4_21	1	1	3
CD4_22	1	1	3
CD4_23	2	3	2
CD4_24	1	1	3
CD4_25	1	1	3
CD4_26	1	1	3
CD4_27	2	3	2
CD4_28	1	1	3
CD4_29	1	3	3
CD4_30	1	1	3
CD4_31	1	1	3
CD4_32	1	3	2
CD4_33	1	1	3
CD4_34	1	1	3
CD4_35	2	3	2
CD4_36	1	3	3
CD4_37	1	3	2
CD4_38	2	3	2
CD4_39	1	3	3
CD4_40	1	1	3
CD4_41	1	1	3
CD4_42	2	3	2
CD4_43	2	3	2
CD4_44	1	1	3
CD4_45	1	1	3
CD4_46	1	1	3
CD4_47	2	4	5
CD4_48	2	3	2
CD4_49	1	1	3
CD4_50	1	1	3
CD4_51	1	3	2
CD4_52	1	1	3
CD4_53	1	1	3
CD4_54	2	3	2
CD4_55	1	1	3
CD4_56	1	1	3
CD4_57	1	1	3
CD4_58	1	1	3
CD4_59	1	1	3
CD4_60	1	1	3
CD4_61	1	3	3
CD4_62	5	4	5
CD4_63	1	1	3
CD4_64	1	3	2
CD4_65	2	3	2
CD4_66	1	1	3
CD4_67	2	3	2
CD4_68	1	1	3
CD4_69	1	3	2
CD4_70	1	1	3
CD4_71	2	3	2
CD4_72	1	1	3
CD4_73	1	1	3
CD4_74	2	3	2
CD4_75	1	3	2
CD4_76	1	1	3
CD4_77	1	1	3
CD4_78	1	1	3
CD4_79	2	3	2
CD4_80	1	1	3
CD4_81	1	1	3
CD4_82	1	1	3
CD4_83	1	1	3
CD4_84	1	1	3
CD4_85	1	1	3
CD4_86	2	3	2
CD4_87	1	1	3
CD4_88	1	1	3
CD4_89	1	1	3
CD4_90	2	3	2
CD4_91	1	1	3
CD4_92	2	3	2
CD4_93	1	1	3
CD4_94	2	3	2
CD4_95	1	1	3
CD4_96	2	3	2
CD4_97	1	1	2
CD4_98	2	3	2
CD4_99	1	1	3
CD4_100	1	3	3
CD4_101	1	1	3
CD4_102	1	1	3
CD4_103	2	3	2
CD4_104	2	3	2
CD4_105	1	1	3
CD4_106	1	1	3
CD4_107	2	3	2
CD4_108	1	3	2
CD4_109	1	1	3
CD4_110	1	1	3
CD4_111	1	1	3
CD4_112	2	3	2
CD4_113	2	3	2
CD4_114	2	3	2
CD4_115	2	3	2
CD4_116	1	1	3
CD4_117	1	1	3
CD4_118	1	1	3
CD4_119	2	3	2
CD4_120	1	1	3
CD4_121	1	3	3
CD4_122	1	3	3
CD4_123	2	3	2
CD4_124	2	3	2
CD4_125	2	3	2
CD4_126	1	3	2
CD4_127	2	3	2
CD4_128	1	3	3
CD4_129	1	3	3
CD4_130	1	1	3
CD4_131	1	1	3
CD4_132	1	1	3
CD4_133	1	1	3
CD4_134	2	3	2
CD4_135	2	3	2
CD4_136	1	3	3
CD4_137	1	1	3
CD4_138	1	1	3
CD4_139	1	1	3
CD4_140	1	1	3
CD4_141	1	3	2
CD4_142	1	1	3
CD4_143	1	3	2
CD4_144	2	3	2
CD4_145	1	1	3
CD4_146	1	1	3
CD4_147	1	1	3
CD4_148	2	4	2
CD4_149	2	3	2
CD4_150	1	3	3
CD4_151	2	3	2
CD4_152	2	3	2
