	louvain	kmeans	hc
CMP_1	7	9	6
CMP_2	7	9	6
CMP_3	7	9	6
CMP_4	7	9	6
CMP_5	7	9	6
CMP_6	7	9	6
CMP_7	7	9	6
CMP_8	7	9	6
CMP_9	7	9	6
CMP_10	7	9	6
CMP_11	7	9	6
CMP_12	7	9	6
CMP_13	7	9	6
CMP_14	7	9	6
CMP_15	7	9	6
CMP_16	9	11	6
CMP_17	7	11	6
CMP_18	7	11	6
CMP_19	7	9	6
CMP_20	7	9	10
CMP_21	7	9	6
CMP_22	7	9	6
CMP_23	7	9	6
CMP_24	7	9	6
CMP_25	7	9	6
CMP_26	7	10	6
CMP_27	3	10	6
CMP_28	7	9	6
CMP_29	7	11	6
CMP_30	7	9	6
CMP_31	7	9	6
CMP_32	7	9	6
CMP_33	7	9	6
CMP_34	7	10	6
CMP_35	7	9	6
CMP_36	7	10	6
CMP_37	7	11	6
CMP_38	7	9	6
CMP_39	7	9	6
CMP_40	7	9	6
CMP_41	2	11	3
CMP_42	7	9	6
CMP_43	7	9	6
CMP_44	7	9	6
CMP_45	7	9	6
CMP_46	7	9	6
CMP_47	7	9	6
CMP_48	7	9	6
CMP_49	7	9	6
CMP_50	7	9	6
CMP_51	7	9	6
CMP_52	7	10	6
CMP_53	7	9	6
CMP_54	7	9	6
CMP_55	7	10	6
CMP_56	7	10	6
CMP_57	7	9	6
CMP_58	7	9	6
CMP_59	7	9	6
CMP_60	7	9	6
CMP_61	7	9	6
CMP_62	7	9	6
CMP_63	7	9	6
CMP_64	7	9	6
CMP_65	7	9	6
CMP_66	7	9	6
CMP_67	3	10	11
CMP_68	7	9	6
CMP_69	7	9	6
CMP_70	7	9	6
CMP_71	7	9	6
CMP_72	7	9	6
CMP_73	3	5	11
CMP_74	7	9	6
CMP_75	7	9	6
CMP_76	7	9	6
CMP_77	7	9	6
CMP_78	7	9	6
CMP_79	7	10	6
CMP_80	3	10	11
CMP_81	7	10	6
CMP_82	7	9	6
CMP_83	7	10	6
CMP_84	7	9	6
