	louvain	kmeans	hc
CMP_1	8	9	7
CMP_2	0	10	2
CMP_3	0	4	2
CMP_4	1	4	7
CMP_5	0	11	2
CMP_6	1	9	1
CMP_7	8	4	0
CMP_8	1	4	0
CMP_9	1	9	7
CMP_10	1	10	0
CMP_11	0	11	2
CMP_12	1	9	7
CMP_13	1	10	3
CMP_14	1	7	2
CMP_15	1	10	2
CMP_16	0	11	3
CMP_17	8	6	4
CMP_18	0	11	3
CMP_19	1	10	7
CMP_20	1	9	7
CMP_21	1	9	7
CMP_22	11	10	3
CMP_23	0	7	0
CMP_24	0	11	2
CMP_25	1	9	1
CMP_26	8	7	0
CMP_27	1	6	3
CMP_28	1	9	1
CMP_29	0	11	3
CMP_30	1	10	3
CMP_31	0	4	2
CMP_32	0	11	2
CMP_33	1	7	0
CMP_34	0	7	0
CMP_35	0	11	3
CMP_36	0	11	3
CMP_37	0	11	0
CMP_38	1	4	0
CMP_39	1	9	7
CMP_40	1	9	5
CMP_41	8	4	0
CMP_42	8	9	7
CMP_43	9	6	4
CMP_44	0	11	0
CMP_45	0	7	0
CMP_46	1	10	7
CMP_47	0	11	0
CMP_48	11	7	0
CMP_49	1	10	3
CMP_50	1	9	7
CMP_51	8	4	0
CMP_52	0	11	2
CMP_53	0	11	2
CMP_54	1	7	7
CMP_55	8	7	7
CMP_56	0	10	3
CMP_57	0	11	3
CMP_58	0	10	0
CMP_59	8	4	3
CMP_60	0	11	2
CMP_61	0	7	2
CMP_62	0	11	2
CMP_63	8	4	4
CMP_64	0	11	2
CMP_65	0	1	4
CMP_66	0	11	0
CMP_67	0	11	2
CMP_68	0	11	2
CMP_69	1	4	0
CMP_70	0	11	2
CMP_71	1	9	7
CMP_72	0	10	3
CMP_73	1	9	7
CMP_74	0	11	9
CMP_75	1	4	7
CMP_76	11	11	3
CMP_77	0	11	0
CMP_78	11	4	3
CMP_79	0	11	0
CMP_80	0	11	2
CMP_81	0	11	3
CMP_82	1	9	7
CMP_83	1	9	7
CMP_84	0	11	3
CMP_85	1	10	7
CMP_86	1	9	7
CMP_87	0	7	3
CMP_88	0	11	2
CMP_89	1	10	4
CMP_90	1	9	7
CMP_91	1	10	0
CMP_92	1	9	7
CMP_93	8	4	0
CMP_94	0	11	2
CMP_95	1	9	4
CMP_96	0	7	0
CMP_97	1	10	7
CMP_98	0	11	7
CMP_99	0	11	9
CMP_100	8	10	0
HSC_101	1	4	3
HSC_102	1	4	4
HSC_103	1	4	7
HSC_104	11	7	0
HSC_105	1	7	7
HSC_106	8	7	0
HSC_107	1	4	7
HSC_108	1	7	0
HSC_109	1	4	0
HSC_110	0	11	2
HSC_111	1	4	0
HSC_112	11	7	0
HSC_113	1	9	7
HSC_114	1	9	0
HSC_115	8	4	0
HSC_116	11	10	3
HSC_117	8	9	0
HSC_118	0	11	0
HSC_119	0	11	3
HSC_120	0	7	0
HSC_121	1	4	4
HSC_122	8	4	0
HSC_123	0	11	0
HSC_124	0	11	3
HSC_125	8	4	0
HSC_126	1	7	0
HSC_127	1	4	0
HSC_128	8	10	3
HSC_129	0	11	2
HSC_130	1	4	0
HSC_131	1	4	0
HSC_132	1	7	0
HSC_133	0	7	0
HSC_134	1	4	7
HSC_135	0	7	3
HSC_136	0	11	2
HSC_137	1	10	0
HSC_138	1	10	0
HSC_139	1	4	7
HSC_140	1	10	0
HSC_141	0	7	0
HSC_142	11	7	0
HSC_143	1	4	0
HSC_144	0	11	2
HSC_145	1	4	0
HSC_146	1	4	7
HSC_147	0	11	2
HSC_148	1	9	7
HSC_149	8	7	0
HSC_150	0	4	2
HSC_151	1	7	0
HSC_152	1	7	0
HSC_153	1	4	7
HSC_154	0	7	0
HSC_155	0	11	2
HSC_156	8	4	0
HSC_157	8	7	7
HSC_158	1	4	0
HSC_159	1	9	7
HSC_160	0	11	0
HSC_161	8	4	0
HSC_162	11	7	0
HSC_163	0	11	2
HSC_164	1	7	0
HSC_165	1	9	7
HSC_166	1	10	7
HSC_167	0	11	2
HSC_168	0	4	0
HSC_169	1	7	0
HSC_170	1	7	0
HSC_171	1	4	0
HSC_172	0	11	0
HSC_173	1	9	7
HSC_174	0	11	2
HSC_175	0	4	3
HSC_176	0	7	0
HSC_177	8	4	0
HSC_178	1	7	0
HSC_179	1	4	3
HSC_180	1	10	3
HSC_181	8	4	0
HSC_182	8	4	4
HSC_183	11	11	0
HSC_184	1	7	0
HSC_185	1	7	0
HSC_186	1	9	7
HSC_187	0	11	2
HSC_188	0	11	2
HSC_189	8	7	0
HSC_190	0	11	0
HSC_191	1	7	3
HSC_192	1	7	0
HSC_193	8	4	0
HSC_194	0	4	2
HSC_195	8	4	0
HSC_196	8	7	0
HSC_197	0	4	3
HSC_198	0	11	0
HSC_199	0	11	2
HSC_200	8	7	0
MEP_201	1	9	7
MEP_202	0	11	2
MEP_203	0	11	2
MEP_204	2	6	4
MEP_205	0	6	0
MEP_206	5	9	1
MEP_207	8	6	7
MEP_208	5	9	7
MEP_209	2	6	4
MEP_210	1	6	5
MEP_211	2	3	2
MEP_212	8	6	4
MEP_213	8	6	0
MEP_214	0	11	0
MEP_215	1	7	5
MEP_216	2	3	0
MEP_217	8	7	1
MEP_218	0	7	5
MEP_219	2	3	9
MEP_220	10	6	4
MEP_221	11	11	2
MEP_222	2	11	10
MEP_223	2	3	2
MEP_224	5	9	1
MEP_225	8	6	4
MEP_226	2	6	9
MEP_227	8	6	4
MEP_228	0	11	2
MEP_229	11	6	4
MEP_230	8	6	4
MEP_231	9	8	1
MEP_232	4	6	4
MEP_233	8	6	0
MEP_234	5	6	4
MEP_235	9	8	11
MEP_236	8	10	5
MEP_237	10	6	4
MEP_238	11	6	4
MEP_239	8	6	4
MEP_240	5	9	1
MEP_241	10	6	4
MEP_242	11	6	1
MEP_243	8	6	4
MEP_244	8	9	1
MEP_245	2	6	0
MEP_246	9	8	4
MEP_247	2	6	2
MEP_248	9	6	4
MEP_249	1	6	4
MEP_250	4	2	4
MEP_251	5	9	1
MEP_252	2	6	4
MEP_253	11	11	0
MEP_254	9	4	4
MEP_255	5	9	1
MEP_256	8	4	0
MEP_257	0	6	2
MEP_258	2	3	2
MEP_259	8	9	1
MEP_260	2	3	0
MEP_261	5	2	5
MEP_262	4	1	5
MEP_263	8	6	0
MEP_264	8	10	7
MEP_265	1	6	3
MEP_266	2	3	9
MEP_267	11	6	4
MEP_268	9	6	4
MEP_269	9	8	9
MEP_270	1	9	1
MEP_271	9	6	4
MEP_272	8	6	4
MEP_273	2	6	0
MEP_274	11	6	5
MEP_275	10	6	4
MEP_276	2	6	4
MEP_277	8	6	4
MEP_278	8	6	4
MEP_279	4	2	4
MEP_280	1	9	1
MEP_281	4	2	1
MEP_282	8	7	0
MEP_283	11	6	4
MEP_284	11	7	0
MEP_285	4	6	4
MEP_286	10	6	4
MEP_287	8	6	4
MEP_288	0	11	2
MEP_289	5	9	6
MEP_290	11	6	4
MEP_291	5	6	4
MEP_292	2	3	9
MEP_293	5	9	1
MEP_294	8	6	4
MEP_295	9	8	10
MEP_296	11	6	4
MEP_297	5	9	1
MEP_298	2	6	2
MEP_299	2	3	2
MEP_300	5	8	1
MPP_301	0	11	2
MPP_302	8	7	7
MPP_303	0	4	2
MPP_304	0	4	3
MPP_305	8	7	0
MPP_306	1	7	7
MPP_307	8	4	0
MPP_308	0	11	2
MPP_309	0	11	0
MPP_310	1	6	3
MPP_311	0	7	0
MPP_312	0	11	2
MPP_313	1	10	7
MPP_314	1	7	7
MPP_315	8	7	0
MPP_316	0	11	2
MPP_317	0	11	0
MPP_318	0	11	2
MPP_319	1	4	4
MPP_320	0	11	2
MPP_321	1	9	7
MPP_322	0	11	2
MPP_323	0	10	3
MPP_324	0	11	2
MPP_325	0	11	2
MPP_326	6	9	1
MPP_327	1	10	3
MPP_328	1	10	0
MPP_329	0	11	0
MPP_330	8	10	3
MPP_331	8	7	0
MPP_332	0	11	0
MPP_333	1	4	3
MPP_334	1	9	7
MPP_335	1	4	0
MPP_336	1	4	7
MPP_337	0	11	0
MPP_338	1	4	2
MPP_339	0	11	2
MPP_340	1	4	0
MPP_341	1	10	0
MPP_342	1	9	7
MPP_343	1	9	7
MPP_344	0	7	0
MPP_345	0	11	0
MPP_346	8	7	7
MPP_347	0	11	2
MPP_348	1	7	0
MPP_349	0	11	3
MPP_350	1	9	7
MPP_351	1	11	0
MPP_352	0	7	0
MPP_353	0	11	2
MPP_354	11	7	0
MPP_355	1	10	3
MPP_356	1	9	1
MPP_357	1	7	0
MPP_358	0	11	3
MPP_359	0	11	2
MPP_360	0	7	0
MPP_361	0	11	2
MPP_362	8	4	3
MPP_363	0	7	0
MPP_364	0	11	2
MPP_365	1	4	7
MPP_366	11	4	3
MPP_367	0	6	0
MPP_368	8	4	0
MPP_369	0	11	2
MPP_370	1	9	0
MPP_371	1	10	7
MPP_372	1	4	7
MPP_373	11	11	0
MPP_374	1	4	7
MPP_375	1	7	7
MPP_376	8	7	7
MPP_377	1	9	7
MPP_378	8	4	0
MPP_379	0	7	0
MPP_380	0	7	3
MPP_381	0	11	2
MPP_382	1	9	7
MPP_383	0	11	0
MPP_384	1	4	0
MPP_385	1	4	0
MPP_386	8	7	0
MPP_387	0	11	2
MPP_388	1	7	0
MPP_389	10	1	4
MPP_390	1	4	0
MPP_391	0	10	3
MPP_392	2	6	0
MPP_393	1	10	7
MPP_394	0	11	2
MPP_395	1	7	0
MPP_396	1	7	0
MPP_397	0	11	3
MPP_398	1	10	7
MPP_399	1	7	0
MPP_400	0	11	2
P1_401	1	10	3
P1_402	8	10	7
