	louvain	kmeans	hc
CD4_1	0	0	0
CD4_2	0	0	2
CD4_3	0	0	0
CD4_4	0	4	0
CD4_5	3	3	5
CD4_6	3	3	5
CD4_7	0	4	0
CD4_8	0	0	0
CD4_9	3	3	5
CD4_10	1	0	0
CD4_11	0	0	0
CD4_12	1	0	0
CD4_13	0	0	0
CD4_14	0	0	0
CD4_15	0	0	0
CD4_16	0	4	0
CD4_17	0	0	0
CD4_18	0	4	0
CD4_19	0	0	2
CD4_20	0	0	0
CD4_21	0	0	0
CD4_22	0	0	2
CD4_23	0	4	0
CD4_24	0	0	0
CD4_25	0	0	0
CD4_26	0	0	2
CD4_27	0	0	0
CD4_28	0	4	2
CD4_29	0	0	0
CD4_30	0	4	0
CD4_31	0	0	0
CD4_32	3	3	5
CD4_33	3	3	5
CD4_34	0	4	0
CD4_35	0	4	0
CD4_36	0	4	0
CD4_37	0	0	0
CD4_38	0	4	0
CD4_39	0	4	0
CD4_40	0	0	0
CD4_41	0	4	0
CD4_42	0	4	2
CD4_43	0	0	0
CD4_44	0	4	0
CD4_45	0	4	2
CD4_46	0	4	5
CD4_47	3	3	5
CD4_48	0	4	2
CD4_49	0	4	2
CD4_50	0	4	0
CD4_51	0	4	2
CD4_52	0	0	0
CD4_53	0	0	0
CD4_54	0	0	0
CD4_55	0	4	2
CD4_56	0	4	0
CD4_57	0	3	5
CD4_58	0	0	0
CD4_59	0	0	0
CD4_60	0	0	0
CD4_61	0	0	0
CD4_62	0	4	0
CD4_63	0	0	0
CD4_64	0	0	0
CD4_65	0	0	0
CD4_66	0	0	0
CD4_67	0	4	3
CD4_68	0	4	0
CD4_69	0	4	0
CD4_70	0	0	0
CD4_71	0	4	0
CD4_72	0	0	0
CD4_73	0	0	0
CD4_74	0	3	5
CD4_75	0	0	0
CD4_76	0	0	0
CD4_77	0	0	0
CD4_78	0	4	2
CD4_79	0	4	0
CD4_80	0	0	0
CD4_81	0	4	0
CD4_82	0	4	0
CD4_83	0	0	0
CD4_84	3	3	5
CD4_85	0	0	0
CD4_86	0	0	0
CD4_87	0	0	0
CD4_88	0	4	0
CD4_89	0	0	2
CD4_90	0	0	0
CD4_91	0	4	0
CD4_92	0	4	2
CD4_93	0	0	0
CD4_94	0	4	0
CD4_95	0	0	2
CD4_96	0	4	0
CD4_97	0	0	2
CD4_98	0	4	0
CD4_99	0	4	0
CD4_100	0	0	0
CD4_101	0	4	0
CD4_102	0	0	0
CD4_103	0	4	0
CD4_104	0	0	0
CD4_105	0	0	0
CD4_106	0	4	0
CD4_107	0	0	3
CD4_108	0	0	0
CD4_109	2	4	0
CD4_110	0	4	0
CD4_111	3	3	0
CD4_112	4	4	0
CD4_113	0	0	0
CD4_114	0	4	0
CD4_115	0	4	0
CD4_116	0	4	3
CD4_117	2	4	0
CD4_118	0	4	0
CD4_119	0	0	0
CD4_120	0	0	0
CD4_121	0	0	0
CD4_122	0	4	0
CD4_123	0	0	0
CD4_124	0	0	2
CD4_125	0	0	0
CD4_126	0	0	0
CD4_127	0	0	0
CD4_128	0	4	0
CD4_129	0	4	0
CD4_130	0	0	0
CD4_131	0	4	0
CD4_132	3	3	5
CD4_133	0	4	0
CD4_134	4	4	2
CD4_135	0	4	0
CD4_136	0	0	0
CD4_137	0	4	0
